age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,spend_to_income_ratio,missed_payment_flag,credit_category,income_category,age_bucket,recommended_credit_limit
36,84695,Self-Employed,726,2,54016,0.8,0,0,Tier 3,0.637770825,1,Good,High,Adult,114041
25,44845,Salaried,780,2,11772,0.86,0,5,Tier 2,0.262504181,1,Excellent,Medium,Young,104314
34,69842,Self-Employed,752,3,27610,0.95,0,0,Tier 1,0.395320867,0,Excellent,Medium,Adult,170482
33,33388,Self-Employed,740,3,17758,0.94,1,2,Tier 3,0.531867737,0,Excellent,Low,Adult,45988
42,24380,Salaried,639,3,7729,0.76,0,1,Tier 2,0.317022149,1,Fair,Low,Adult,32201
31,118920,Self-Employed,900,2,64727.125,0.95,0,2,Tier 1,0.54429133,0,Excellent,High,Adult,289936
33,15000,Salaried,648,1,7807,0.58,3,2,Tier 2,0.520466667,1,Fair,Low,Adult,14444
29,34125,Salaried,757,1,13539,0.83,2,1,Tier 3,0.396747253,1,Excellent,Low,Young,69583
37,73865,Salaried,697,2,32361,0.77,1,4,Tier 2,0.438110066,1,Good,Medium,Adult,92583
40,48423,Self-Employed,674,1,20870,0.78,0,0,Tier 3,0.430993536,1,Good,Medium,Adult,64778
37,104802,Self-Employed,828,1,50274,1,0,4,Tier 1,0.479704586,0,Excellent,High,Adult,262006
28,24521,Salaried,738,2,12388,0.73,1,1,Tier 3,0.505199625,1,Good,Low,Young,30037
29,15203,Self-Employed,659,1,7948,0.77,3,1,Tier 1,0.522791554,1,Fair,Low,Young,16786
34,81549,Self-Employed,709,3,26190,0.86,2,2,Tier 2,0.321156605,1,Good,High,Adult,101514
41,83653,Salaried,692,0,37687,0.61,0,2,Tier 2,0.450515821,1,Good,High,Adult,101017
21,56787,Self-Employed,788,0,28342,0.73,1,1,Tier 3,0.499093102,1,Excellent,Medium,Young,115616
40,55775,Self-Employed,856,1,33097,0.97,0,4,Tier 2,0.593402062,0,Excellent,Medium,Adult,137217
28,66684,Salaried,566,2,44419,0.72,0,3,Tier 1,0.666111811,1,Poor,Medium,Young,86107
26,61783,Salaried,764,0,26684,0.9,1,0,Tier 3,0.431898742,0,Excellent,Medium,Young,138898
40,54871,Salaried,697,0,31167,0.7,1,1,Tier 2,0.568004957,1,Good,Medium,Adult,65888
26,30625,Salaried,863,2,15787,0.8,2,0,Tier 1,0.515493878,1,Excellent,Low,Young,61309
41,111714,Self-Employed,697,0,64727.125,0.73,1,1,Tier 3,0.579400299,1,Good,High,Adult,136390
36,60673,Salaried,603,3,38947,0.69,0,0,Tier 1,0.641916503,1,Fair,Medium,Adult,77098
21,58310,Salaried,779,1,12330,0.92,1,1,Tier 1,0.211456011,0,Excellent,Medium,Young,132335
41,87836,Self-Employed,554,3,34410,0.7,0,1,Tier 1,0.391752812,1,Poor,High,Adult,111879
42,85704,Salaried,648,2,38850,0.7,0,2,Tier 1,0.453304397,1,Fair,High,Adult,109523
42,57692,Self-Employed,801,1,19052,0.86,0,2,Tier 3,0.330236428,1,Excellent,Medium,Adult,133783
24,28249,Salaried,598,2,18999,0.61,0,2,Tier 1,0.672554781,1,Fair,Low,Young,34198
35,74962,Self-Employed,663,3,34726,0.84,0,0,Tier 2,0.463248046,1,Fair,Medium,Adult,103704
34,76236,Salaried,609,3,37728,0.55,0,3,Tier 2,0.494884307,1,Fair,Medium,Adult,88745
33,76933,Salaried,749,3,31942,0.94,1,0,Tier 1,0.41519244,0,Excellent,Medium,Adult,105889
22,36701,Self-Employed,743,2,11858,0.91,0,4,Tier 1,0.323097463,0,Excellent,Low,Young,52479
49,34424,Self-Employed,786,2,11104,0.89,0,1,Tier 3,0.322565652,1,Excellent,Low,Adult,81392
44,60973,Self-Employed,809,0,36068,0.88,0,4,Tier 3,0.591540518,1,Excellent,Medium,Adult,143452
37,26294,Self-Employed,670,2,7321,0.69,4,1,Tier 1,0.278428539,1,Good,Low,Adult,25357
40,86388,Salaried,721,2,24023,0.82,0,0,Tier 1,0.278082604,1,Good,High,Adult,118135
28,60496,Salaried,649,3,18889,0.72,0,1,Tier 1,0.31223552,1,Fair,Medium,Young,77941
44,34775,Salaried,705,3,20317,0.81,3,1,Tier 2,0.584241553,1,Good,Low,Adult,39373
35,116287,Self-Employed,621,2,64727.125,0.72,0,0,Tier 3,0.556615314,1,Fair,High,Adult,150225
38,66707,Self-Employed,740,2,32708,0.84,1,1,Tier 1,0.490323354,1,Excellent,Medium,Adult,86832
24,93745,Self-Employed,840,2,38772,0.87,0,1,Tier 1,0.413590058,1,Excellent,High,Young,218839
21,130640.625,Self-Employed,839,0,41141,0.69,1,1,Tier 1,0.314917354,1,Excellent,High,Young,265378
41,60690,Salaried,756,2,28682,1,0,1,Tier 3,0.472598451,0,Excellent,Medium,Adult,151725
35,73110,Salaried,760,1,45166,0.81,2,1,Tier 3,0.617781425,1,Excellent,Medium,Adult,147559
35,78458,Self-Employed,846,3,41249,0.97,0,1,Tier 1,0.525746259,0,Excellent,Medium,Adult,192726
29,85632,Self-Employed,739,0,48197,0.8,0,1,Tier 3,0.562838658,1,Good,High,Young,115904
39,65629,Salaried,786,1,29852,1,1,1,Tier 3,0.454859894,0,Excellent,Medium,Adult,155870
27,40583,Salaried,674,3,11258,0.86,0,1,Tier 1,0.277406796,1,Good,Medium,Young,56507
32,90003,Salaried,761,0,54806,0.95,0,1,Tier 1,0.608935258,0,Excellent,High,Adult,219215
52,83528,Self-Employed,731,0,57733,0.84,1,2,Tier 1,0.6911814,1,Good,High,Senior,109189
43,116752,Self-Employed,665,0,63278,0.96,1,1,Tier 2,0.541986433,0,Fair,High,Adult,162485
30,118668,Self-Employed,576,2,38995,0.52,2,1,Tier 1,0.328605858,1,Poor,High,Adult,117633
56,96163,Self-Employed,706,0,42471,0.75,2,0,Tier 1,0.441656354,1,Good,High,Senior,112077
31,47423,Salaried,717,1,32100,0.93,0,4,Tier 2,0.676886743,0,Good,Medium,Adult,68770
38,40369,Self-Employed,504.5,2,27786,0.43,0,1,Tier 3,0.688300429,1,Poor,Medium,Adult,43203
38,51106,Salaried,900,2,25691,0.89,0,2,Tier 3,0.50270027,1,Excellent,Medium,Adult,120558
37,25247,Salaried,772,0,7040,0.94,0,1,Tier 2,0.278845011,0,Excellent,Low,Adult,61129
45,99264,Self-Employed,775,2,45300,0.86,1,0,Tier 2,0.456358801,1,Excellent,High,Adult,218369
39,75562,Self-Employed,770,2,18284,0.82,0,1,Tier 1,0.241973479,1,Excellent,Medium,Adult,172073
31,113549,Self-Employed,621,1,55464,0.66,0,0,Tier 3,0.488458727,1,Fair,High,Adult,141020
39,63992,Self-Employed,879,3,34140,1,0,4,Tier 3,0.533504188,0,Excellent,Medium,Adult,159980
41,61155,Salaried,810,2,22135,0.89,0,3,Tier 2,0.361949146,1,Excellent,Medium,Adult,144620
43,110376,Self-Employed,769,2,62669,1,0,1,Tier 1,0.567777415,0,Excellent,High,Adult,275940
30,37001,Salaried,675,1,21791,0.81,2,0,Tier 2,0.588930029,1,Good,Low,Adult,44645
33,73904,Self-Employed,599,1,45912,0.68,0,2,Tier 3,0.621238363,1,Fair,Medium,Adult,93366
49,33659,Self-Employed,717,0,10818,0.78,2,2,Tier 2,0.321399923,1,Good,Low,Adult,39872
41,65741,Salaried,657,3,31698,0.86,0,3,Tier 3,0.482164859,1,Fair,Medium,Adult,91758
26,16363,Salaried,621,1,9029,0.64,0,1,Tier 3,0.551793681,1,Fair,Low,Young,20164
45,54097,Self-Employed,727,2,37036,0.71,0,0,Tier 2,0.684622068,1,Good,Medium,Adult,69296
36,63273,Self-Employed,679,2,28684,0.69,1,2,Tier 3,0.453337126,1,Good,Medium,Adult,75226
37,43585,Salaried,733,0,23575,0.88,0,1,Tier 2,0.540897098,1,Good,Medium,Adult,61305
33,93089,Self-Employed,900,3,51623,0.91,1,2,Tier 3,0.554555318,0,Excellent,High,Adult,210986
37,93950,Salaried,816,2,20152,1,0,0,Tier 3,0.214497073,0,Excellent,High,Adult,234874
33,102912,Self-Employed,650,1,21854,0.65,1,3,Tier 3,0.212356188,1,Fair,High,Adult,119764
21,53142,Salaried,725,3,29394,0.76,0,1,Tier 2,0.553121825,1,Good,Medium,Young,70218
30,70760,Self-Employed,801,2,39520,0.9,0,1,Tier 2,0.558507631,0,Excellent,Medium,Adult,167824
28,51398,Salaried,813,2,26246,0.89,0,1,Tier 2,0.510642437,1,Excellent,Medium,Young,121376
27,82584,Self-Employed,839,3,47759,0.84,3,3,Tier 1,0.578308147,1,Excellent,High,Young,158754
31,39269,Salaried,736,0,14963,0.74,1,3,Tier 3,0.381038478,1,Good,Low,Adult,48291
35,55606,Salaried,821,2,12005,0.85,0,2,Tier 1,0.215893968,1,Excellent,Medium,Adult,128461
48,30551,Salaried,757,2,17327,0.79,1,1,Tier 2,0.567150011,1,Excellent,Low,Adult,64434
48,30224,Salaried,682,1,10339,0.74,1,0,Tier 3,0.342079142,1,Good,Low,Adult,37224
32,50860,Salaried,805,2,28717,0.88,0,0,Tier 1,0.564628392,1,Excellent,Medium,Adult,119790
38,73227,Salaried,754,1,36638,0.85,3,2,Tier 1,0.500334576,1,Excellent,Medium,Adult,141738
38,77602,Salaried,764,3,44231,0.95,0,1,Tier 3,0.569972423,0,Excellent,Medium,Adult,189099
27,58159,Salaried,726,2,13399,0.81,1,2,Tier 2,0.230385667,1,Good,Medium,Young,74509
27,72694,Salaried,768,3,27439,0.75,2,2,Tier 1,0.377458937,1,Excellent,Medium,Young,140678
29,58509,Salaried,797,2,39720,0.77,1,1,Tier 1,0.678869917,1,Excellent,Medium,Young,122416
36,15000,Self-Employed,635,3,9996,0.74,2,2,Tier 1,0.6664,1,Fair,Low,Adult,17351
40,61310,Salaried,750,1,24131,0.95,0,1,Tier 3,0.393589953,0,Excellent,Medium,Adult,89887
21,56948,Salaried,752,1,30222,0.85,0,2,Tier 1,0.530694669,1,Excellent,Medium,Young,132013
41,77796,Self-Employed,593,3,43473,0.69,1,1,Tier 2,0.558807651,1,Fair,Medium,Adult,92809
35,122550,Self-Employed,865,0,64727.125,0.85,1,0,Tier 3,0.528169115,1,Excellent,High,Adult,267873
35,15000,Self-Employed,688,1,7250,0.71,1,0,Tier 1,0.483333333,1,Good,Low,Adult,18153
42,77820,Self-Employed,825,0,36812,0.88,0,1,Tier 2,0.47304035,1,Excellent,Medium,Adult,182507
38,44369,Self-Employed,825,3,27093,0.73,1,4,Tier 2,0.610629043,1,Excellent,Medium,Adult,90341
30,76024,Self-Employed,585,1,51714,0.68,1,3,Tier 3,0.680232558,1,Fair,Medium,Adult,89895
29,41169,Self-Employed,747,3,9030,0.79,0,2,Tier 1,0.219339795,1,Excellent,Medium,Young,55208
50,65341,Salaried,763,2,37439,0.74,2,0,Tier 1,0.572978681,1,Excellent,Medium,Senior,125833
42,56743,Salaried,679,3,17670,0.82,0,1,Tier 3,0.31140405,1,Good,Medium,Adult,77557
39,48253,Self-Employed,776,3,24517,0.87,0,5,Tier 3,0.508092761,1,Excellent,Medium,Adult,112825
39,56587,Self-Employed,659,0,19926,0.74,0,2,Tier 3,0.352130348,1,Fair,Medium,Adult,73903
21,81706,Self-Employed,809,2,44815,0.94,0,7,Tier 3,0.548490931,0,Excellent,High,Young,198303
26,60222,Salaried,714,2,23810,0.96,1,2,Tier 3,0.395370463,0,Good,Medium,Young,84035
29,38432,Salaried,890,2,13552,0.92,0,1,Tier 2,0.352622814,0,Excellent,Low,Young,92273
26,46991,Self-Employed,716,3,10636,0.69,0,1,Tier 3,0.226341214,1,Good,Medium,Young,59638
47,73136,Self-Employed,708,3,35347,0.73,1,2,Tier 2,0.483305075,1,Good,Medium,Adult,89288
41,38983,Self-Employed,709,2,15154,0.71,0,2,Tier 1,0.388733551,1,Good,Low,Adult,49884
35,71167,Self-Employed,680,3,47085,0.79,0,3,Tier 1,0.661612826,1,Good,Medium,Adult,95740
48,81071,Self-Employed,745,1,44709,0.87,0,1,Tier 3,0.551479567,1,Excellent,High,Adult,113748
25,50655,Salaried,596,3,25482,0.7,1,2,Tier 1,0.503050044,1,Fair,Medium,Young,60725
45,22802,Salaried,841,1,10057,0.93,0,3,Tier 3,0.441057802,0,Excellent,Low,Adult,55126
44,47560,Self-Employed,577,2,21222,0.65,0,1,Tier 3,0.446215307,1,Poor,Medium,Adult,58806
30,99367,Self-Employed,787,2,41534,0.84,0,2,Tier 2,0.41798585,1,Excellent,High,Adult,228882
40,81331,Self-Employed,860,1,34435,0.9,1,4,Tier 3,0.423393294,0,Excellent,High,Adult,182593
41,15000,Self-Employed,648,0,8442,0.56,0,3,Tier 2,0.5628,1,Fair,Low,Adult,17539
35,111455,Self-Employed,758,1,50485,1,0,2,Tier 2,0.452963079,0,Excellent,High,Adult,278638
38,78767,Self-Employed,686,2,49858,0.78,1,1,Tier 3,0.632980817,1,Good,Medium,Adult,99139
21,97226,Self-Employed,807,2,57964,0.86,0,2,Tier 1,0.596177977,1,Excellent,High,Young,225987
21,37142,Self-Employed,758,1,17470,0.66,2,2,Tier 2,0.470357008,1,Excellent,Low,Young,68004
40,50496,Salaried,718,2,14926,0.68,0,1,Tier 1,0.295587769,1,Good,Medium,Adult,63629
31,58673,Salaried,803,0,21769,0.8,0,0,Tier 3,0.371022446,1,Excellent,Medium,Adult,132319
53,15000,Self-Employed,721,1,8789,0.76,1,4,Tier 1,0.585933333,1,Good,Low,Senior,18627
24,46108,Salaried,631,1,11772,0.75,2,2,Tier 1,0.255313612,1,Fair,Medium,Young,53521
25,30038,Salaried,717,1,13090,0.72,0,1,Tier 3,0.435781344,1,Good,Low,Young,38827
24,29932,Salaried,549,3,20730,0.74,0,0,Tier 3,0.692569825,1,Poor,Low,Young,39081
35,48751,Salaried,738,2,10300,0.78,0,1,Tier 3,0.211277717,1,Good,Medium,Adult,65006
21,90899,Salaried,707,3,55625,0.56,0,3,Tier 2,0.611942926,1,Good,High,Young,106137
35,42311,Self-Employed,727,1,15200,0.87,0,0,Tier 2,0.359244641,1,Good,Medium,Adult,59476
46,70875,Self-Employed,899,3,26917,0.91,1,1,Tier 2,0.379781305,0,Excellent,Medium,Adult,160721
32,44205,Salaried,558,0,17427,0.7,1,3,Tier 1,0.394231422,1,Poor,Medium,Adult,53106
33,109428,Self-Employed,695,3,26735,0.7,0,0,Tier 1,0.244315897,1,Good,High,Adult,139279
54,73332,Self-Employed,581,2,32263,0.6,1,2,Tier 1,0.439957999,1,Fair,Medium,Senior,82370
34,116560,Self-Employed,861,3,54080,0.87,0,2,Tier 2,0.463967056,1,Excellent,High,Adult,272220
35,83257,Self-Employed,733,1,47429,0.89,0,2,Tier 3,0.569669818,1,Good,High,Adult,117955
35,69769,Salaried,772,1,20590,0.86,0,1,Tier 1,0.295116742,1,Excellent,Medium,Adult,162414
46,65538,Self-Employed,758,2,30103,0.87,1,4,Tier 3,0.45932131,1,Excellent,Medium,Adult,145386
34,79902,Self-Employed,880,1,31246,0.95,1,3,Tier 1,0.391054041,0,Excellent,Medium,Adult,184654
43,44317,Self-Employed,728,2,25028,0.97,1,4,Tier 1,0.564749419,0,Good,Medium,Adult,62312
38,67048,Self-Employed,655,2,16681,0.58,3,1,Tier 3,0.24879191,1,Fair,Medium,Adult,64248
40,77649,Salaried,612,3,26060,0.62,0,2,Tier 1,0.335612822,1,Fair,Medium,Adult,94121
28,84411,Self-Employed,758,0,52701,0.9,0,1,Tier 1,0.62433806,0,Excellent,High,Young,199948
34,68598,Self-Employed,656,2,28183,0.67,0,2,Tier 1,0.410842882,1,Fair,Medium,Adult,85924
38,54656,Self-Employed,771,2,16972,0.98,0,2,Tier 3,0.310524005,0,Excellent,Medium,Adult,134993
37,93050,Salaried,682,3,44461,0.85,2,2,Tier 1,0.477818377,1,Good,High,Adult,115012
29,42964,Salaried,754,0,20948,0.79,0,0,Tier 1,0.48757099,1,Excellent,Medium,Young,96249
22,76235,Self-Employed,688,1,28496,0.8,1,1,Tier 1,0.373791566,1,Good,Medium,Young,97424
37,39886,Salaried,711,3,11950,0.76,3,4,Tier 3,0.299603871,1,Good,Low,Adult,43778
29,123419,Self-Employed,866,1,64727.125,0.98,0,3,Tier 1,0.524450247,0,Excellent,High,Young,306122
45,51850,Salaried,873,1,15106,1,2,1,Tier 3,0.291340405,0,Excellent,Medium,Adult,116597
34,61960,Self-Employed,650,2,36388,0.76,1,1,Tier 1,0.587282117,1,Fair,Medium,Adult,77255
29,47824,Salaried,819,3,19966,1,1,0,Tier 2,0.417489127,0,Excellent,Medium,Young,113582
35,31137,Salaried,673,0,19283,0.77,0,0,Tier 2,0.619295372,1,Good,Low,Adult,41261
33,59282,Self-Employed,692,3,24079,0.78,1,2,Tier 3,0.406177254,1,Good,Medium,Adult,74624
38,34846,Salaried,586,2,7371,0.74,0,0,Tier 3,0.211530735,1,Fair,Low,Adult,45563
35,68846,Salaried,796,2,23068,0.91,1,1,Tier 2,0.335066671,0,Excellent,Medium,Adult,155438
26,64795,Salaried,838,2,16840,0.97,1,1,Tier 3,0.259896597,0,Excellent,Medium,Young,151815
37,62762,Salaried,719,0,18537,0.78,0,2,Tier 1,0.295353877,1,Good,Medium,Adult,83737
28,93954,Self-Employed,761,0,19408,0.97,0,2,Tier 2,0.206569172,0,Excellent,High,Young,231942
30,61076,Salaried,783,2,38258,0.82,2,1,Tier 2,0.626399895,1,Excellent,Medium,Adult,123602
29,68614,Self-Employed,686,3,34677,0.87,2,1,Tier 3,0.505392485,1,Good,Medium,Young,85968
39,28427,Salaried,738,0,7979,0.92,1,2,Tier 3,0.280683857,0,Good,Low,Adult,38868
30,95251,Salaried,679,0,59472,0.82,0,2,Tier 1,0.624371398,1,Good,High,Adult,129978
48,47273,Salaried,756,0,18346,0.81,0,2,Tier 1,0.388086223,1,Excellent,Medium,Adult,106973
36,112087,Self-Employed,692,3,62504,0.76,1,1,Tier 2,0.557638263,1,Good,High,Adult,139636
33,79174,Self-Employed,791,0,24849,1,1,1,Tier 1,0.313853033,0,Excellent,Medium,Adult,188038
28,104167,Self-Employed,541,3,64727.125,0.55,0,1,Tier 2,0.621378412,1,Poor,High,Young,121034
48,126424,Self-Employed,801,2,51055,0.79,1,0,Tier 2,0.403839461,1,Excellent,High,Adult,267507
32,20283,Salaried,755,3,6716,0.57,0,3,Tier 2,0.331114727,1,Excellent,Low,Adult,39828
32,88592,Self-Employed,700,1,52069,0.72,1,4,Tier 1,0.587739299,1,Good,High,Adult,107440
33,15000,Salaried,747,1,3428,0.91,0,2,Tier 2,0.228533333,0,Excellent,Low,Adult,21485
26,39577,Self-Employed,655,2,8620,0.82,1,1,Tier 3,0.21780327,1,Fair,Low,Young,51121
30,72792,Self-Employed,774,2,38535,0.98,0,0,Tier 2,0.529385097,0,Excellent,Medium,Adult,180574
21,27695,Salaried,717,3,16890,0.85,0,0,Tier 2,0.609857375,1,Good,Low,Young,38428
41,56476,Self-Employed,886,2,38530,1,0,2,Tier 1,0.682236702,0,Excellent,Medium,Adult,141191
38,96297,Self-Employed,769,3,64727.125,0.98,0,2,Tier 3,0.672161386,0,Excellent,High,Adult,238031
36,49483,Salaried,704,2,18778,0.92,1,1,Tier 2,0.379483863,0,Good,Medium,Adult,67702
27,41422,Self-Employed,834,1,17647,0.97,1,0,Tier 1,0.426029646,0,Excellent,Medium,Young,97020
48,83777,Self-Employed,662,2,24579,0.72,2,0,Tier 3,0.293386013,1,Fair,High,Adult,95553
43,16082,Salaried,820,3,8886,1,1,0,Tier 2,0.552543216,0,Excellent,Low,Adult,38155
33,59740,Salaried,805,1,23968,1,1,2,Tier 2,0.401205223,0,Excellent,Medium,Adult,141883
35,130640.625,Self-Employed,712,2,63189,0.75,0,2,Tier 1,0.483685684,1,Good,High,Adult,183115
37,68811,Self-Employed,662,0,23046,0.8,1,3,Tier 2,0.334917382,1,Fair,Medium,Adult,87960
34,119375,Self-Employed,589,3,26019,0.77,1,0,Tier 3,0.217960209,1,Fair,High,Adult,149416
42,65932,Self-Employed,801,1,15201,0.94,1,0,Tier 1,0.230555724,0,Excellent,Medium,Adult,151303
23,74426,Self-Employed,786,3,32762,0.9,0,0,Tier 1,0.440195631,0,Excellent,Medium,Young,176885
37,34709,Salaried,771,1,18526,0.93,2,1,Tier 2,0.533752053,0,Excellent,Low,Adult,75076
32,80438,Self-Employed,704,2,54144,0.55,0,2,Tier 1,0.673114697,1,Good,High,Adult,93483
32,15000,Salaried,643,3,4798,0.63,2,1,Tier 3,0.319866667,1,Fair,Low,Adult,16081
21,52170,Self-Employed,504.5,3,18348,0.55,0,4,Tier 2,0.351696377,1,Poor,Medium,Young,60462
35,34730,Salaried,581,3,9715,0.56,0,1,Tier 1,0.279729341,1,Fair,Low,Adult,40611
43,54588,Self-Employed,812,2,34343,1,0,2,Tier 2,0.629130945,0,Excellent,Medium,Adult,136468
33,49765,Salaried,734,3,27960,0.53,1,3,Tier 1,0.561840651,1,Good,Medium,Adult,53523
34,46857,Self-Employed,693,1,28916,1,0,2,Tier 1,0.617111638,0,Good,Medium,Adult,70284
27,84773,Self-Employed,743,1,35290,0.78,1,0,Tier 1,0.416288205,1,Excellent,High,Young,106525
46,36729,Salaried,856,0,21162,1,2,1,Tier 2,0.576165972,0,Excellent,Low,Adult,82639
44,63128,Self-Employed,754,0,24534,0.71,1,0,Tier 1,0.388638956,1,Excellent,Medium,Adult,127107
24,70690,Self-Employed,729,0,32290,0.84,1,1,Tier 2,0.456783138,1,Good,Medium,Young,92023
41,83014,Self-Employed,599,2,39873,0.74,1,4,Tier 1,0.480316573,1,Fair,High,Adult,102151
30,40469,Salaried,808,2,12026,0.78,1,1,Tier 2,0.297165732,1,Excellent,Medium,Adult,84740
30,100762,Self-Employed,594,2,22780,0.69,1,2,Tier 2,0.226077291,1,Fair,High,Adult,120129
29,28539,Salaried,834,0,7806,0.81,2,1,Tier 2,0.273520446,1,Excellent,Low,Young,57324
21,44246,Self-Employed,678,1,12117,0.84,0,0,Tier 2,0.273855264,1,Good,Medium,Young,60973
23,45694,Self-Employed,816,1,10612,0.88,1,2,Tier 1,0.232240557,1,Excellent,Medium,Young,101775
21,56790,Self-Employed,655,0,33105,0.65,0,0,Tier 3,0.582937137,1,Fair,Medium,Young,70250
35,18426,Salaried,706,2,8856,0.78,0,2,Tier 1,0.480625204,1,Good,Low,Adult,24542
28,43218,Self-Employed,754,0,16123,0.83,2,2,Tier 2,0.37306215,1,Excellent,Medium,Young,88197
35,37575,Self-Employed,732,3,13954,0.91,0,1,Tier 2,0.371363939,0,Good,Low,Adult,53705
33,64732,Salaried,826,2,19016,0.93,0,3,Tier 2,0.293765062,0,Excellent,Medium,Adult,156322
27,40668,Salaried,574,0,14734,0.62,1,2,Tier 3,0.362299597,1,Poor,Medium,Young,46302
28,93202,Self-Employed,635,3,54978,0.63,0,1,Tier 1,0.589880045,1,Fair,High,Young,113681
37,71898,Salaried,616,1,27628,0.85,2,1,Tier 1,0.3842666,1,Fair,Medium,Adult,88869
40,94363,Salaried,789,2,40962,0.94,0,4,Tier 2,0.434089633,0,Excellent,High,Adult,228241
36,40002,Salaried,557,3,21741,0.67,0,1,Tier 1,0.543497825,1,Poor,Medium,Adult,49973
30,26875,Self-Employed,826,3,6789,0.82,1,2,Tier 3,0.252613953,1,Excellent,Low,Adult,57896
33,41847,Self-Employed,747,3,18279,0.87,0,2,Tier 3,0.436805506,1,Excellent,Medium,Adult,58783
35,15000,Salaried,771,3,8715,0.82,2,1,Tier 3,0.581,1,Excellent,Low,Adult,30465
43,32660,Salaried,632,2,17762,0.51,1,0,Tier 1,0.543845683,1,Fair,Low,Adult,34449
35,73658,Salaried,596,3,32763,0.65,3,0,Tier 3,0.444798936,1,Fair,Medium,Adult,74823
41,60547,Self-Employed,758,2,39489,0.83,0,2,Tier 1,0.652204073,1,Excellent,Medium,Adult,138389
46,109636,Self-Employed,590,2,46746,0.62,0,2,Tier 3,0.426374549,1,Fair,High,Adult,132966
32,50255,Salaried,795,2,18012,0.89,1,0,Tier 1,0.358412098,1,Excellent,Medium,Adult,112518
34,90409,Self-Employed,627,3,39271,0.59,2,2,Tier 1,0.434370472,1,Fair,High,Adult,94103
40,35848,Salaried,686,3,20775,0.78,2,2,Tier 1,0.579530239,1,Good,Low,Adult,42436
39,15000,Self-Employed,830,0,10430,0.96,0,1,Tier 2,0.695333333,0,Excellent,Low,Adult,36662
35,33710,Self-Employed,787,0,10169,0.8,1,2,Tier 2,0.301661228,1,Excellent,Low,Adult,71650
47,51336,Self-Employed,842,0,26377,0.96,0,0,Tier 1,0.513810971,0,Excellent,Medium,Adult,125955
34,50019,Salaried,591,0,30024,0.8,2,0,Tier 1,0.600251904,1,Fair,Medium,Adult,59905
34,53083,Self-Employed,703,1,19422,0.84,0,1,Tier 3,0.365879849,1,Good,Medium,Adult,73283
31,44238,Salaried,634,3,29503,0.75,2,2,Tier 1,0.666915322,1,Fair,Medium,Adult,51357
23,23200,Self-Employed,807,2,12507,0.66,1,3,Tier 1,0.539094828,1,Excellent,Low,Young,45147
38,52352,Salaried,788,0,17420,0.9,0,4,Tier 1,0.332747555,0,Excellent,Medium,Adult,124484
31,52015,Salaried,894,0,14303,0.91,0,0,Tier 3,0.274978372,0,Excellent,Medium,Adult,124074
45,102821,Salaried,724,2,52975,0.9,1,1,Tier 2,0.515215763,0,Good,High,Adult,138599
39,87771,Self-Employed,652,2,46892,0.65,0,1,Tier 1,0.534253911,1,Fair,High,Adult,108598
29,15000,Salaried,762,1,3672,0.91,0,0,Tier 1,0.2448,0,Excellent,Low,Young,35870
23,31269,Salaried,728,2,16302,0.92,1,3,Tier 1,0.521347021,0,Good,Low,Young,42649
37,41542,Self-Employed,650,2,17949,0.68,2,1,Tier 1,0.43206875,1,Fair,Medium,Adult,46042
32,87375,Self-Employed,718,0,49484,0.78,3,2,Tier 2,0.566340486,1,Good,High,Adult,96757
52,95359,Self-Employed,787,2,43760,0.89,0,0,Tier 1,0.45889743,1,Excellent,High,Senior,225319
21,103475,Self-Employed,688,0,46057,0.77,0,2,Tier 3,0.445102682,1,Good,High,Young,137302
35,46651,Self-Employed,764,0,19446,0.82,1,3,Tier 2,0.416839939,1,Excellent,Medium,Adult,100296
37,73333,Self-Employed,636,1,37077,0.7,3,5,Tier 1,0.505597753,1,Fair,Medium,Adult,76892
36,44397,Salaried,761,2,30345,0.87,0,0,Tier 3,0.683492128,1,Excellent,Medium,Adult,104026
41,15000,Salaried,822,0,5984,0.87,0,3,Tier 3,0.398933333,1,Excellent,Low,Adult,35122
32,15000,Salaried,755,1,8772,0.89,0,1,Tier 3,0.5848,1,Excellent,Low,Adult,35448
33,54222,Salaried,686,3,25363,0.75,2,4,Tier 1,0.467762163,1,Good,Medium,Adult,63011
35,106849,Self-Employed,769,2,46433,0.87,1,3,Tier 1,0.434566538,1,Excellent,High,Adult,236027
40,15000,Salaried,757,1,4003,0.77,0,1,Tier 3,0.266866667,1,Excellent,Low,Adult,33188
27,116040,Self-Employed,766,0,25029,0.74,1,1,Tier 2,0.215692865,1,Excellent,High,Young,237601
47,79284,Self-Employed,809,3,46954,0.94,0,1,Tier 1,0.592225417,0,Excellent,Medium,Adult,192634
33,42665,Salaried,747,3,15655,0.96,1,0,Tier 2,0.366928396,0,Excellent,Medium,Adult,59529
40,111503,Self-Employed,757,3,63355,1,3,2,Tier 2,0.56819099,0,Excellent,High,Adult,236943
30,79585,Self-Employed,793,1,44980,0.76,0,3,Tier 1,0.565181881,1,Excellent,Medium,Adult,174799
33,45783,Salaried,690,0,12040,0.73,1,3,Tier 2,0.262979709,1,Good,Medium,Adult,56116
36,28553,Self-Employed,659,0,6660,0.54,2,1,Tier 2,0.233250447,1,Fair,Low,Adult,28599
