customer_id,age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,recommended_credit_limit
CUST01597,21,97226,Self-Employed,807,2,57964,0.86,0,2,Tier 1,225987
CUST01598,21,37142,Self-Employed,758,1,17470,0.66,2,2,Tier 2,68004
CUST01599,40,50496,Salaried,718,2,14926,0.68,0,1,Tier 1,63629
CUST01600,31,58673,Salaried,803,0,21769,0.8,0,0,Tier 3,132319
CUST01601,53,15000,Self-Employed,721,1,8789,0.76,1,4,Tier 1,18627
CUST01602,24,46108,Salaried,631,1,11772,0.75,2,2,Tier 1,53521
CUST01603,25,30038,Salaried,717,1,13090,0.72,0,1,Tier 3,38827
CUST01604,24,29932,Salaried,549,3,20730,0.74,0,0,Tier 3,39081
CUST01605,35,48751,Salaried,738,2,10300,0.78,0,1,Tier 3,65006
CUST01606,21,90899,Salaried,707,3,55625,0.56,0,3,Tier 2,106137
CUST01607,35,42311,Self-Employed,727,1,15200,0.87,0,0,Tier 2,59476
CUST01608,46,70875,Self-Employed,899,3,26917,0.91,1,1,Tier 2,160721
CUST01609,32,44205,Salaried,558,0,17427,0.7,1,3,Tier 1,53106
CUST01610,33,109428,Self-Employed,695,3,26735,0.7,0,0,Tier 1,139279
CUST01611,54,73332,Self-Employed,581,2,32263,0.6,1,2,Tier 1,82370
CUST01612,34,116560,Self-Employed,861,3,54080,0.87,0,2,Tier 2,272220
CUST01613,35,83257,Self-Employed,733,1,47429,0.89,0,2,Tier 3,117955
CUST01614,35,69769,Salaried,772,1,20590,0.86,0,1,Tier 1,162414
CUST01615,46,65538,Self-Employed,758,2,30103,0.87,1,4,Tier 3,145386
CUST01616,34,79902,Self-Employed,880,1,31246,0.95,1,3,Tier 1,184654
CUST01617,43,44317,Self-Employed,728,2,25028,0.97,1,4,Tier 1,62312
CUST01618,38,67048,Self-Employed,655,2,16681,0.58,3,1,Tier 3,64248
CUST01619,40,77649,Salaried,612,3,26060,0.62,0,2,Tier 1,94121
CUST01620,28,84411,Self-Employed,758,0,52701,0.9,0,1,Tier 1,199948
CUST01621,34,68598,Self-Employed,656,2,28183,0.67,0,2,Tier 1,85924
CUST01622,38,54656,Self-Employed,771,2,16972,0.98,0,2,Tier 3,134993
CUST01623,37,93050,Salaried,682,3,44461,0.85,2,2,Tier 1,115012
CUST01624,29,42964,Salaried,754,0,20948,0.79,0,0,Tier 1,96249
CUST01625,22,76235,Self-Employed,688,1,28496,0.8,1,1,Tier 1,97424
CUST01626,37,39886,Salaried,711,3,11950,0.76,3,4,Tier 3,43778
CUST01627,29,123419,Self-Employed,866,1,66798,0.98,0,3,Tier 1,306122
CUST01628,45,51850,Salaried,873,1,15106,1.0,2,1,Tier 3,116597
CUST01629,34,61960,Self-Employed,650,2,36388,0.76,1,1,Tier 1,77255
CUST01630,29,47824,Salaried,819,3,19966,1.0,1,0,Tier 2,113582
CUST01631,35,31137,Salaried,673,0,19283,0.77,0,0,Tier 2,41261
CUST01632,33,59282,Self-Employed,692,3,24079,0.78,1,2,Tier 3,74624
CUST01633,38,34846,Salaried,586,2,7371,0.74,0,0,Tier 3,45563
CUST01634,35,68846,Salaried,796,2,23068,0.91,1,1,Tier 2,155438
CUST01635,26,64795,Salaried,838,2,16840,0.97,1,1,Tier 3,151815
CUST01636,37,62762,Salaried,719,0,18537,0.78,0,2,Tier 1,83737
CUST01637,28,93954,Self-Employed,761,0,19408,0.97,0,2,Tier 2,231942
CUST01638,30,61076,Salaried,783,2,38258,0.82,2,1,Tier 2,123602
CUST01639,29,68614,Self-Employed,686,3,34677,0.87,2,1,Tier 3,85968
CUST01640,39,28427,Salaried,738,0,7979,0.92,1,2,Tier 3,38868
CUST01641,30,95251,Salaried,679,0,59472,0.82,0,2,Tier 1,129978
CUST01642,48,47273,Salaried,756,0,18346,0.81,0,2,Tier 1,106973
CUST01643,36,112087,Self-Employed,692,3,62504,0.76,1,1,Tier 2,139636
CUST01644,33,79174,Self-Employed,791,0,24849,1.0,1,1,Tier 1,188038
CUST01645,28,104167,Self-Employed,541,3,69926,0.55,0,1,Tier 2,121034
CUST01646,48,126424,Self-Employed,801,2,51055,0.79,1,0,Tier 2,267507
CUST01647,32,20283,Salaried,755,3,6716,0.57,0,3,Tier 2,39828
CUST01648,32,88592,Self-Employed,700,1,52069,0.72,1,4,Tier 1,107440
CUST01649,33,15000,Salaried,747,1,3428,0.91,0,2,Tier 2,21485
CUST01650,26,39577,Self-Employed,655,2,8620,0.82,1,1,Tier 3,51121
CUST01651,30,72792,Self-Employed,774,2,38535,0.98,0,0,Tier 2,180574
CUST01652,21,27695,Salaried,717,3,16890,0.85,0,0,Tier 2,38428
CUST01653,41,56476,Self-Employed,886,2,38530,1.0,0,2,Tier 1,141191
CUST01654,38,96297,Self-Employed,769,3,66979,0.98,0,2,Tier 3,238031
CUST01655,36,49483,Salaried,704,2,18778,0.92,1,1,Tier 2,67702
CUST01656,27,41422,Self-Employed,834,1,17647,0.97,1,0,Tier 1,97020
CUST01657,48,83777,Self-Employed,662,2,24579,0.72,2,0,Tier 3,95553
CUST01658,43,16082,Salaried,820,3,8886,1.0,1,0,Tier 2,38155
CUST01659,33,59740,Salaried,805,1,23968,1.0,1,2,Tier 2,141883
CUST01660,35,139662,Self-Employed,712,2,63189,0.75,0,2,Tier 1,183115
CUST01661,37,68811,Self-Employed,662,0,23046,0.8,1,3,Tier 2,87960
CUST01662,34,119375,Self-Employed,589,3,26019,0.77,1,0,Tier 3,149416
CUST01663,42,65932,Self-Employed,801,1,15201,0.94,1,0,Tier 1,151303
CUST01664,23,74426,Self-Employed,786,3,32762,0.9,0,0,Tier 1,176885
CUST01665,37,34709,Salaried,771,1,18526,0.93,2,1,Tier 2,75076
CUST01666,32,80438,Self-Employed,704,2,54144,0.55,0,2,Tier 1,93483
CUST01667,32,15000,Salaried,643,3,4798,0.63,2,1,Tier 3,16081
CUST01668,21,52170,Self-Employed,498,3,18348,0.55,0,4,Tier 2,60462
CUST01669,35,34730,Salaried,581,3,9715,0.56,0,1,Tier 1,40611
CUST01670,43,54588,Self-Employed,812,2,34343,1.0,0,2,Tier 2,136468
CUST01671,33,49765,Salaried,734,3,27960,0.53,1,3,Tier 1,53523
CUST01672,34,46857,Self-Employed,693,1,28916,1.0,0,2,Tier 1,70284
CUST01673,27,84773,Self-Employed,743,1,35290,0.78,1,0,Tier 1,106525
CUST01674,46,36729,Salaried,856,0,21162,1.0,2,1,Tier 2,82639
CUST01675,44,63128,Self-Employed,754,0,24534,0.71,1,0,Tier 1,127107
CUST01676,24,70690,Self-Employed,729,0,32290,0.84,1,1,Tier 2,92023
CUST01677,41,83014,Self-Employed,599,2,39873,0.74,1,4,Tier 1,102151
CUST01678,30,40469,Salaried,808,2,12026,0.78,1,1,Tier 2,84740
CUST01679,30,100762,Self-Employed,594,2,22780,0.69,1,2,Tier 2,120129
CUST01680,29,28539,Salaried,834,0,7806,0.81,2,1,Tier 2,57324
CUST01681,21,44246,Self-Employed,678,1,12117,0.84,0,0,Tier 2,60973
CUST01682,23,45694,Self-Employed,816,1,10612,0.88,1,2,Tier 1,101775
CUST01683,21,56790,Self-Employed,655,0,33105,0.65,0,0,Tier 3,70250
CUST01684,35,18426,Salaried,706,2,8856,0.78,0,2,Tier 1,24542
CUST01685,28,43218,Self-Employed,754,0,16123,0.83,2,2,Tier 2,88197
CUST01686,35,37575,Self-Employed,732,3,13954,0.91,0,1,Tier 2,53705
CUST01687,33,64732,Salaried,826,2,19016,0.93,0,3,Tier 2,156322
CUST01688,27,40668,Salaried,574,0,14734,0.62,1,2,Tier 3,46302
CUST01689,28,93202,Self-Employed,635,3,54978,0.63,0,1,Tier 1,113681
CUST01690,37,71898,Salaried,616,1,27628,0.85,2,1,Tier 1,88869
CUST01691,40,94363,Salaried,789,2,40962,0.94,0,4,Tier 2,228241
CUST01692,36,40002,Salaried,557,3,21741,0.67,0,1,Tier 1,49973
CUST01693,30,26875,Self-Employed,826,3,6789,0.82,1,2,Tier 3,57896
CUST01694,33,41847,Self-Employed,747,3,18279,0.87,0,2,Tier 3,58783
CUST01695,35,15000,Salaried,771,3,8715,0.82,2,1,Tier 3,30465
CUST01696,43,32660,Salaried,632,2,17762,0.51,1,0,Tier 1,34449
CUST01697,35,73658,Salaried,596,3,32763,0.65,3,0,Tier 3,74823
CUST01698,41,60547,Self-Employed,758,2,39489,0.83,0,2,Tier 1,138389
CUST01699,46,109636,Self-Employed,590,2,46746,0.62,0,2,Tier 3,132966
CUST01700,32,50255,Salaried,795,2,18012,0.89,1,0,Tier 1,112518
CUST01701,34,90409,Self-Employed,627,3,39271,0.59,2,2,Tier 1,94103
CUST01702,40,35848,Salaried,686,3,20775,0.78,2,2,Tier 1,42436
CUST01703,39,15000,Self-Employed,830,0,10430,0.96,0,1,Tier 2,36662
CUST01704,35,33710,Self-Employed,787,0,10169,0.8,1,2,Tier 2,71650
CUST01705,47,51336,Self-Employed,842,0,26377,0.96,0,0,Tier 1,125955
CUST01706,34,50019,Salaried,591,0,30024,0.8,2,0,Tier 1,59905
CUST01707,34,53083,Self-Employed,703,1,19422,0.84,0,1,Tier 3,73283
CUST01708,31,44238,Salaried,634,3,29503,0.75,2,2,Tier 1,51357
CUST01709,23,23200,Self-Employed,807,2,12507,0.66,1,3,Tier 1,45147
CUST01710,38,52352,Salaried,788,0,17420,0.9,0,4,Tier 1,124484
CUST01711,31,52015,Salaried,894,0,14303,0.91,0,0,Tier 3,124074
CUST01712,45,102821,Salaried,724,2,52975,0.9,1,1,Tier 2,138599
CUST01713,39,87771,Self-Employed,652,2,46892,0.65,0,1,Tier 1,108598
CUST01714,29,15000,Salaried,762,1,3672,0.91,0,0,Tier 1,35870
CUST01715,23,31269,Salaried,728,2,16302,0.92,1,3,Tier 1,42649
CUST01716,37,41542,Self-Employed,650,2,17949,0.68,2,1,Tier 1,46042
CUST01717,32,87375,Self-Employed,718,0,49484,0.78,3,2,Tier 2,96757
CUST01718,52,95359,Self-Employed,787,2,43760,0.89,0,0,Tier 1,225319
CUST01719,21,103475,Self-Employed,688,0,46057,0.77,0,2,Tier 3,137302
CUST01720,35,46651,Self-Employed,764,0,19446,0.82,1,3,Tier 2,100296
CUST01721,37,73333,Self-Employed,636,1,37077,0.7,3,5,Tier 1,76892
CUST01722,36,44397,Salaried,761,2,30345,0.87,0,0,Tier 3,104026
CUST01723,41,15000,Salaried,822,0,5984,0.87,0,3,Tier 3,35122
CUST01724,32,15000,Salaried,755,1,8772,0.89,0,1,Tier 3,35448
CUST01725,33,54222,Salaried,686,3,25363,0.75,2,4,Tier 1,63011
CUST01726,35,106849,Self-Employed,769,2,46433,0.87,1,3,Tier 1,236027
CUST01727,40,15000,Salaried,757,1,4003,0.77,0,1,Tier 3,33188
CUST01728,27,116040,Self-Employed,766,0,25029,0.74,1,1,Tier 2,237601
CUST01729,47,79284,Self-Employed,809,3,46954,0.94,0,1,Tier 1,192634
CUST01730,33,42665,Salaried,747,3,15655,0.96,1,0,Tier 2,59529
CUST01731,40,111503,Self-Employed,757,3,63355,1.0,3,2,Tier 2,236943
CUST01732,30,79585,Self-Employed,793,1,44980,0.76,0,3,Tier 1,174799
CUST01733,33,45783,Salaried,690,0,12040,0.73,1,3,Tier 2,56116
CUST01734,36,28553,Self-Employed,659,0,6660,0.54,2,1,Tier 2,28599
CUST01735,42,87024,Self-Employed,709,0,28268,0.8,3,3,Tier 2,98188
CUST01736,35,86231,Self-Employed,603,3,51469,0.62,2,1,Tier 1,91763
CUST01737,37,58296,Self-Employed,715,3,21768,0.74,2,2,Tier 2,67314
CUST01738,29,94972,Self-Employed,735,1,35766,0.88,0,1,Tier 1,134084
CUST01739,33,44458,Salaried,673,2,19191,1.0,0,3,Tier 2,66687
CUST01740,34,47920,Salaried,885,2,28327,0.88,0,1,Tier 1,112784
CUST01741,43,16802,Salaried,727,2,7268,0.94,0,2,Tier 3,24504
CUST01742,47,62425,Salaried,696,2,30417,0.82,0,2,Tier 2,85270
CUST01743,34,29858,Self-Employed,861,1,19734,1.0,0,3,Tier 3,74646
CUST01744,45,66206,Salaried,720,2,19832,0.94,0,1,Tier 1,96189
CUST01745,42,79349,Self-Employed,771,2,26145,0.84,1,2,Tier 3,172685
CUST01746,34,47440,Self-Employed,806,2,14890,0.86,1,2,Tier 3,104433
CUST01747,42,30922,Salaried,829,3,19808,1.0,0,0,Tier 1,77304
CUST01748,23,15000,Self-Employed,746,2,5409,0.78,1,1,Tier 2,18850
CUST01749,35,47132,Salaried,717,3,30595,0.92,0,1,Tier 2,67705
CUST01750,35,59866,Self-Employed,805,2,28519,0.89,1,2,Tier 3,133655
CUST01751,33,82587,Self-Employed,673,3,46301,0.68,0,1,Tier 2,103995
CUST01752,36,17315,Salaried,709,3,4879,0.82,0,0,Tier 1,23682
CUST01753,40,38580,Self-Employed,770,3,19644,0.86,1,1,Tier 3,85115
CUST01754,44,34900,Salaried,826,1,10897,0.95,4,1,Tier 3,67787
CUST01755,36,49491,Salaried,775,1,34521,0.81,0,4,Tier 2,112034
CUST01756,24,51276,Salaried,735,3,23471,0.9,0,2,Tier 1,73240
CUST01757,44,127365,Self-Employed,645,1,85156,0.72,1,3,Tier 3,154634
CUST01758,27,56488,Self-Employed,767,2,16084,0.79,0,1,Tier 3,126341
CUST01759,25,79155,Self-Employed,658,1,52399,0.76,0,1,Tier 1,104702
CUST01760,32,25808,Self-Employed,687,0,7455,0.88,0,2,Tier 3,36456
CUST01761,36,73814,Salaried,735,3,20403,0.89,0,2,Tier 3,104441
CUST01762,51,46572,Salaried,784,3,31239,1.0,0,1,Tier 3,116428
CUST01763,27,62025,Salaried,868,0,16311,0.9,1,3,Tier 2,139895
CUST01764,36,98290,Self-Employed,758,2,28712,0.79,0,1,Tier 3,219647
CUST01765,33,39097,Self-Employed,731,3,23500,0.75,3,1,Tier 2,42441
CUST01766,21,88154,Salaried,687,2,37226,0.72,1,2,Tier 1,107213
CUST01767,42,79179,Self-Employed,823,2,23364,1.0,1,1,Tier 1,188049
CUST01768,24,40818,Self-Employed,692,3,27728,1.0,1,3,Tier 2,58166
CUST01769,40,49179,Salaried,740,1,33205,0.69,1,2,Tier 1,58767
CUST01770,39,55298,Self-Employed,711,3,21133,0.83,0,1,Tier 2,76069
CUST01771,26,86517,Self-Employed,658,1,32953,0.68,2,1,Tier 1,95775
CUST01772,35,94850,Self-Employed,773,3,29436,0.84,3,2,Tier 2,183014
CUST01773,27,19323,Self-Employed,650,1,8340,0.68,1,0,Tier 1,22942
CUST01774,36,60934,Salaried,870,2,33006,1.0,0,1,Tier 3,152334
CUST01775,23,73948,Salaried,775,2,33074,0.81,2,0,Tier 1,148516
CUST01776,24,89109,Self-Employed,691,0,25027,0.8,0,4,Tier 2,120055
CUST01777,31,49844,Salaried,624,1,24438,0.79,3,2,Tier 1,55586
CUST01778,35,49275,Salaried,697,3,27813,0.74,1,0,Tier 1,60425
CUST01779,35,60857,Salaried,717,0,24209,0.72,0,0,Tier 1,78396
CUST01780,35,73259,Salaried,789,3,23546,1.0,0,0,Tier 1,183148
CUST01781,39,106323,Self-Employed,715,3,55529,0.85,0,1,Tier 1,147814
CUST01782,29,42124,Self-Employed,664,1,20860,0.79,0,3,Tier 2,56660
CUST01783,34,97612,Self-Employed,805,3,36101,0.94,0,2,Tier 3,236648
CUST01784,36,47660,Salaried,627,1,15406,0.46,0,1,Tier 1,52040
CUST01785,36,46200,Salaried,722,2,30068,0.91,1,1,Tier 1,62731
CUST01786,35,51289,Salaried,726,0,31261,0.76,0,2,Tier 1,67858
CUST01787,42,153957,Self-Employed,719,1,85670,0.73,0,1,Tier 3,199284
CUST01788,39,35103,Salaried,676,3,7337,0.75,1,0,Tier 2,43442
CUST01789,27,15000,Self-Employed,684,2,3061,0.55,2,1,Tier 1,15238
CUST01790,30,34901,Salaried,612,3,22218,0.63,0,3,Tier 2,42682
CUST01791,28,92338,Self-Employed,710,0,42558,0.73,1,1,Tier 2,112713
CUST01792,44,91740,Self-Employed,863,0,63212,0.87,0,3,Tier 1,214350
CUST01793,27,18471,Salaried,591,3,7438,0.62,0,0,Tier 1,22408
CUST01794,32,48966,Self-Employed,798,3,25496,0.86,0,1,Tier 1,113684
CUST01795,27,44094,Self-Employed,587,1,14161,0.83,0,2,Tier 1,60635
CUST01796,44,67585,Self-Employed,806,1,25460,0.8,0,1,Tier 2,151646
CUST01797,25,121160,Self-Employed,787,0,65572,0.94,1,1,Tier 1,278861
CUST01798,40,52894,Salaried,676,1,24288,0.83,1,0,Tier 2,68536
CUST01799,29,15000,Self-Employed,877,2,8634,0.88,1,0,Tier 3,33417
CUST01800,30,61544,Self-Employed,650,2,13950,0.69,1,0,Tier 1,73186
CUST01801,34,65552,Self-Employed,801,1,43643,1.0,0,2,Tier 3,163878
CUST01802,34,15823,Salaried,708,1,4249,0.97,2,1,Tier 3,20958
CUST01803,30,36913,Salaried,766,2,17761,0.83,0,3,Tier 2,84423
CUST01804,25,38568,Self-Employed,674,3,21513,0.63,1,3,Tier 2,44395
CUST01805,29,98079,Self-Employed,807,3,29644,0.9,0,3,Tier 1,233406
CUST01806,26,84773,Self-Employed,589,0,57086,0.55,2,1,Tier 3,85727
CUST01807,27,15000,Salaried,736,0,9071,0.76,0,3,Tier 3,19787
CUST01808,24,69953,Self-Employed,721,3,28855,0.67,0,3,Tier 1,87368
CUST01809,44,23661,Self-Employed,900,2,12889,1.0,0,1,Tier 3,59153
CUST01810,46,22964,Salaried,660,1,5049,0.64,1,2,Tier 1,26590
CUST01811,32,41705,Salaried,900,0,10945,1.0,1,2,Tier 2,99049
CUST01812,32,29133,Salaried,663,3,7529,0.76,1,1,Tier 3,36345
CUST01813,30,73318,Salaried,695,1,28618,0.76,1,2,Tier 1,91385
CUST01814,51,54321,Salaried,637,3,19185,0.76,1,3,Tier 2,67466
CUST01815,33,67211,Self-Employed,636,1,13556,0.62,0,2,Tier 2,81573
CUST01816,41,36489,Self-Employed,817,2,14790,0.87,1,1,Tier 1,80644
CUST01817,25,15000,Self-Employed,707,0,6731,0.58,1,2,Tier 3,16673
CUST01818,32,47374,Self-Employed,705,1,21952,0.72,1,1,Tier 2,57526
CUST01819,25,29650,Self-Employed,806,0,16527,0.8,1,0,Tier 3,62840
CUST01820,32,47465,Self-Employed,575,0,29128,0.67,0,3,Tier 3,59288
CUST01821,46,26691,Self-Employed,782,3,5574,1.0,0,0,Tier 1,66728
CUST01822,25,79990,Salaried,698,0,22698,0.78,2,1,Tier 2,95048
CUST01823,32,83215,Self-Employed,707,0,19628,1.0,0,2,Tier 1,124822
CUST01824,25,54257,Salaried,683,1,22713,0.84,0,1,Tier 2,74850
CUST01825,40,49854,Salaried,832,0,19856,0.93,0,1,Tier 3,120033
CUST01826,40,74151,Self-Employed,611,2,23533,0.72,2,0,Tier 3,84745
CUST01827,36,28081,Salaried,691,1,18092,0.77,3,0,Tier 2,30968
CUST01828,35,47039,Salaried,757,1,27272,0.78,0,0,Tier 2,104626
CUST01829,42,99601,Self-Employed,793,2,66412,0.96,0,2,Tier 2,243491
CUST01830,30,105321,Self-Employed,706,1,53789,0.73,0,4,Tier 2,136897
CUST01831,35,46893,Self-Employed,763,1,23536,0.88,1,1,Tier 2,104599
CUST01832,22,63271,Self-Employed,704,2,28584,0.85,0,0,Tier 2,87888
CUST01833,38,15000,Salaried,664,0,8299,0.77,1,2,Tier 1,18782
CUST01834,31,70552,Self-Employed,647,1,29574,0.68,1,0,Tier 2,83516
CUST01835,33,52806,Salaried,667,1,35718,0.78,1,1,Tier 1,66607
CUST01836,37,66804,Salaried,670,3,43445,0.68,1,2,Tier 3,79029
CUST01837,24,77419,Salaried,527,0,26304,0.58,1,3,Tier 2,85871
CUST01838,36,56117,Salaried,900,2,34745,0.95,0,2,Tier 2,136651
CUST01839,30,65576,Salaried,605,0,35928,0.77,2,1,Tier 2,77274
CUST01840,36,47071,Salaried,698,0,13051,0.94,0,4,Tier 3,68470
CUST01841,27,52015,Salaried,768,1,30151,0.85,2,1,Tier 2,107393
CUST01842,35,41030,Salaried,762,1,10369,1.0,0,2,Tier 3,102574
CUST01843,39,27388,Salaried,616,1,17796,0.54,0,1,Tier 1,31648
CUST01844,25,46659,Self-Employed,694,0,20975,0.84,1,1,Tier 1,61000
CUST01845,28,79797,Self-Employed,822,1,25366,0.98,0,1,Tier 3,197252
CUST01846,24,28855,Salaried,649,3,18623,0.82,4,4,Tier 1,30819
CUST01847,41,81334,Salaried,757,1,47704,0.83,0,2,Tier 2,185786
CUST01848,26,65999,Salaried,747,3,15513,0.93,0,0,Tier 2,95740
CUST01849,35,41655,Salaried,829,3,22838,0.76,1,1,Tier 3,86377
CUST01850,29,43459,Self-Employed,606,2,20955,0.69,0,1,Tier 3,55114
CUST01851,43,27803,Salaried,639,0,14268,0.76,2,2,Tier 2,32482
CUST01852,40,49380,Self-Employed,711,2,29049,0.79,2,2,Tier 2,58880
CUST01853,34,46405,Salaried,691,0,24789,0.74,1,0,Tier 2,57066
CUST01854,37,58498,Salaried,721,1,40476,0.9,2,1,Tier 2,74475
CUST01855,41,100816,Self-Employed,718,1,24090,0.66,0,2,Tier 1,125689
CUST01856,44,67708,Salaried,612,1,26870,0.94,0,1,Tier 2,98692
CUST01857,37,30647,Salaried,695,3,19471,0.84,2,0,Tier 3,37581
CUST01858,35,55135,Salaried,697,2,31316,0.73,1,3,Tier 3,67372
CUST01859,40,44371,Salaried,524,2,12124,0.54,2,0,Tier 1,44652
CUST01860,31,44655,Salaried,673,1,18459,0.89,0,0,Tier 3,63238
CUST01861,43,60978,Salaried,688,2,31154,0.82,1,0,Tier 3,78459
CUST01862,36,57507,Self-Employed,626,3,18346,0.71,1,4,Tier 1,69601
CUST01863,36,85248,Self-Employed,827,3,27393,0.76,1,3,Tier 3,177055
CUST01864,36,23094,Salaried,777,2,14568,0.62,2,4,Tier 3,41130
CUST01865,44,15000,Salaried,686,3,6035,0.8,2,1,Tier 2,17969
CUST01866,31,51818,Self-Employed,900,0,17572,1.0,1,1,Tier 2,123068
CUST01867,45,73807,Salaried,697,2,43214,0.78,1,0,Tier 2,93130
CUST01868,31,15000,Salaried,674,2,5031,0.75,4,4,Tier 3,15195
CUST01869,36,91105,Self-Employed,799,0,24078,0.89,0,2,Tier 2,215379
CUST01870,21,15000,Salaried,745,0,5181,0.76,3,0,Tier 3,16431
CUST01871,21,84238,Self-Employed,724,0,58177,0.76,0,2,Tier 1,111082
CUST01872,32,53444,Salaried,661,3,16912,0.79,0,2,Tier 3,71894
CUST01873,30,28611,Salaried,624,0,19880,0.73,2,1,Tier 3,32857
CUST01874,36,52551,Self-Employed,559,1,25392,0.58,1,2,Tier 1,58313
CUST01875,36,23632,Salaried,768,3,15601,0.93,0,1,Tier 3,57064
CUST01876,34,67482,Self-Employed,709,3,39449,0.95,0,2,Tier 1,98646
CUST01877,31,74323,Self-Employed,783,1,41115,0.73,2,1,Tier 2,141953
CUST01878,21,53012,Self-Employed,546,0,21837,0.44,1,2,Tier 3,53205
CUST01879,47,33366,Salaried,526,3,20777,0.74,0,1,Tier 2,43487
CUST01880,39,15000,Self-Employed,725,3,4537,0.87,0,1,Tier 1,21067
CUST01881,36,66471,Salaried,721,3,41862,0.81,2,0,Tier 3,80199
CUST01882,21,92493,Self-Employed,691,1,48886,0.73,4,2,Tier 1,92579
CUST01883,32,64071,Self-Employed,699,1,14481,0.91,0,1,Tier 3,91826
CUST01884,27,70705,Salaried,666,3,30087,0.71,0,0,Tier 2,90797
CUST01885,29,65696,Salaried,775,0,20683,0.88,0,2,Tier 1,154081
CUST01886,25,78974,Self-Employed,768,0,53346,1.0,1,0,Tier 1,187562
CUST01887,32,104279,Self-Employed,850,2,42229,1.0,1,2,Tier 1,247663
CUST01888,41,63417,Self-Employed,737,2,33804,0.83,0,0,Tier 3,86830
CUST01889,28,19128,Self-Employed,858,3,5795,1.0,0,1,Tier 1,47821
CUST01890,37,60033,Self-Employed,769,2,27874,0.98,0,0,Tier 2,148691
CUST01891,30,73563,Self-Employed,784,1,32444,0.88,0,2,Tier 3,172779
CUST01892,32,29936,Salaried,689,3,14849,0.82,1,1,Tier 1,38633
CUST01893,36,33932,Salaried,760,0,7007,0.91,0,3,Tier 1,80844
CUST01894,35,58426,Salaried,656,2,23429,0.89,0,1,Tier 1,82783
CUST01895,34,108719,Salaried,821,2,68537,1.0,0,0,Tier 2,271798
CUST01896,35,46603,Salaried,781,3,14749,0.86,0,2,Tier 3,108512
CUST01897,35,59245,Salaried,803,0,22637,0.98,0,1,Tier 2,146924
CUST01898,29,27079,Salaried,652,2,13636,0.64,2,2,Tier 3,29189
CUST01899,37,86985,Self-Employed,797,2,54127,0.78,2,1,Tier 1,172246
CUST01900,27,64653,Self-Employed,651,0,37674,0.84,1,4,Tier 2,84544
CUST01901,48,16900,Salaried,713,3,4800,0.82,0,4,Tier 1,23067
CUST01902,38,53949,Self-Employed,737,0,32784,0.71,2,1,Tier 2,61270
CUST01903,21,39154,Salaried,522,3,18475,0.6,1,2,Tier 1,43993
CUST01904,36,66001,Salaried,740,2,15001,0.9,0,0,Tier 1,94142
CUST01905,46,31419,Salaried,583,0,20521,0.62,2,1,Tier 3,33453
CUST01906,21,66886,Self-Employed,740,1,23725,1.0,0,2,Tier 2,100328
CUST01907,37,80945,Self-Employed,763,3,25578,0.85,2,1,Tier 2,166740
CUST01908,43,58889,Salaried,532,0,20361,0.68,3,1,Tier 1,61125
CUST01909,28,69218,Salaried,714,1,33222,0.89,0,0,Tier 3,98375
CUST01910,31,42336,Salaried,710,1,14373,0.86,0,1,Tier 1,59122
CUST01911,37,59436,Salaried,807,1,15952,0.81,2,4,Tier 3,119397
CUST01912,31,54476,Salaried,605,3,32548,0.67,1,2,Tier 3,64254
CUST01913,39,104179,Self-Employed,643,1,61589,0.7,2,1,Tier 1,116908
CUST01914,33,62910,Self-Employed,735,1,28139,0.6,1,0,Tier 1,70719
CUST01915,21,82580,Self-Employed,656,0,36295,0.7,0,1,Tier 3,105184
CUST01916,31,91809,Self-Employed,674,3,39722,0.83,0,0,Tier 3,125782
CUST01917,29,57047,Self-Employed,613,2,20950,0.8,1,5,Tier 2,72834
CUST01918,48,82611,Self-Employed,674,3,56047,0.66,1,3,Tier 1,96411
CUST01919,34,36388,Self-Employed,796,2,15407,0.94,0,0,Tier 1,88143
CUST01920,40,61073,Self-Employed,755,2,36289,0.73,0,1,Tier 1,132013
CUST01921,23,84674,Self-Employed,704,0,29807,0.88,1,1,Tier 2,113281
CUST01922,33,26502,Salaried,682,2,5499,0.77,4,0,Tier 1,27157
CUST01923,30,88757,Self-Employed,813,2,36995,0.94,1,0,Tier 1,203813
CUST01924,34,76817,Self-Employed,850,1,28124,1.0,0,0,Tier 2,192041
CUST01925,42,34918,Salaried,630,3,23079,0.68,0,0,Tier 3,43928
CUST01926,37,72647,Self-Employed,888,2,44526,1.0,0,0,Tier 1,181616
CUST01927,43,72209,Salaried,759,0,41615,0.9,0,2,Tier 1,171221
CUST01928,41,75203,Salaried,717,2,45634,0.67,1,1,Tier 1,88738
CUST01929,35,48423,Salaried,726,3,32587,0.89,0,2,Tier 2,68510
CUST01930,48,45025,Self-Employed,862,2,12188,1.0,0,1,Tier 2,112563
CUST01931,39,81845,Self-Employed,677,1,53732,0.95,0,1,Tier 2,119645
CUST01932,25,15000,Salaried,749,0,3925,0.68,2,2,Tier 1,16595
CUST01933,26,54517,Salaried,611,0,36719,0.72,1,0,Tier 1,66252
CUST01934,28,15000,Self-Employed,517,3,5285,0.55,1,1,Tier 2,16262
CUST01935,29,33721,Salaried,671,2,15314,0.81,0,6,Tier 3,45765
