customer_id,age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,recommended_credit_limit,spend_to_income_ratio,missed_payment_flag,credit_category,income_category,age_bucket
CUST01090,31,37735.0,Salaried,683.0,3,24272.0,0.69,0,1,Tier 1,47853,0.6432224725056314,1,Good,Low,Adult
CUST01091,44,44133.0,Salaried,684.0,2,15400.0,0.55,1,0,Tier 2,48111,0.3489452337253302,1,Good,Medium,Adult
CUST01092,28,50615.0,Self-Employed,778.0,1,21778.0,1.0,1,2,Tier 1,120209,0.4302677072014225,0,Excellent,Medium,Young
CUST01093,28,100815.0,Self-Employed,784.0,3,59479.0,0.61,0,2,Tier 3,202515,0.5899816495561176,1,Excellent,High,Young
CUST01094,30,30716.0,Salaried,744.0,1,7906.0,0.84,0,2,Tier 1,42284,0.2573902851933846,1,Excellent,Low,Adult
CUST01095,49,49428.0,Salaried,687.0,1,15785.0,0.83,0,0,Tier 3,67680,0.3193534029295136,1,Good,Medium,Adult
CUST01096,37,76359.0,Salaried,673.0,0,35045.0,0.81,1,0,Tier 2,97973,0.4589504838984272,1,Good,Medium,Adult
CUST01097,38,54810.0,Self-Employed,799.0,2,18428.0,1.0,1,0,Tier 1,130173,0.3362160189746396,0,Excellent,Medium,Adult
CUST01098,30,76785.0,Self-Employed,738.0,0,27997.0,0.85,0,0,Tier 1,106288,0.3646154847952074,1,Good,Medium,Adult
CUST01099,51,40711.0,Salaried,787.0,0,12136.0,0.68,1,1,Tier 1,80227,0.2981012502763381,1,Excellent,Medium,Senior
CUST01100,44,93494.0,Self-Employed,750.0,2,36129.0,0.81,1,3,Tier 1,119874,0.3864312148373157,1,Excellent,High,Adult
CUST01101,40,40835.0,Self-Employed,726.0,0,16165.0,0.65,0,2,Tier 1,50475,0.3958613934125137,1,Good,Medium,Adult
CUST01102,37,85137.0,Self-Employed,785.0,3,34306.0,0.88,0,4,Tier 3,199568,0.4029505385437589,1,Excellent,High,Adult
CUST01103,34,66288.0,Self-Employed,779.0,2,42087.0,0.9,1,2,Tier 3,149454,0.6349112961622013,0,Excellent,Medium,Adult
CUST01104,39,36744.0,Salaried,653.0,2,24066.0,0.7,3,2,Tier 1,38600,0.6549640757674723,1,Fair,Low,Adult
CUST01105,28,15000.0,Self-Employed,679.0,2,6768.0,0.87,0,2,Tier 3,21084,0.4512,1,Good,Low,Young
CUST01106,51,46865.0,Self-Employed,773.0,2,13984.0,0.8,1,4,Tier 3,99398,0.2983889896511256,1,Excellent,Medium,Senior
CUST01107,41,42215.0,Self-Employed,623.0,1,22171.0,0.77,2,0,Tier 3,49793,0.5251924671325359,1,Fair,Medium,Adult
CUST01108,32,28120.0,Self-Employed,749.0,2,8553.0,0.81,0,2,Tier 3,38196,0.3041607396870555,1,Excellent,Low,Adult
CUST01109,33,57860.0,Self-Employed,561.0,3,23580.0,0.72,0,1,Tier 2,74693,0.4075354303491185,1,Poor,Medium,Adult
CUST01110,30,51626.0,Salaried,684.0,0,24620.0,0.65,1,0,Tier 1,59924,0.4768914887847209,1,Good,Medium,Adult
CUST01111,31,69075.0,Salaried,893.0,0,23245.0,0.94,1,0,Tier 3,158508,0.3365182772348896,0,Excellent,Medium,Adult
CUST01112,32,91498.0,Self-Employed,697.0,1,20577.0,0.69,0,0,Tier 1,116067,0.2248901615335854,1,Good,High,Adult
CUST01113,21,66403.0,Salaried,682.0,2,38478.0,0.7,0,0,Tier 3,84433,0.5794617713055134,1,Good,Medium,Young
CUST01114,25,53540.0,Salaried,749.0,0,34683.0,0.76,1,2,Tier 2,66706,0.6477960403436683,1,Excellent,Medium,Young
CUST01115,37,57215.0,Salaried,725.0,1,20813.0,0.79,2,1,Tier 1,68108,0.3637682425937254,1,Good,Medium,Adult
CUST01116,44,83417.0,Self-Employed,694.0,0,51541.0,0.82,0,2,Tier 3,113710,0.617871656856516,1,Good,High,Adult
CUST01117,22,130640.625,Self-Employed,689.0,2,28842.0,0.72,1,2,Tier 1,163767,0.2207735916756369,1,Good,High,Young
CUST01118,47,80076.0,Salaried,728.0,1,49588.0,0.63,1,2,Tier 2,92022,0.6192617013836855,1,Good,High,Adult
CUST01119,32,56699.0,Salaried,847.0,2,21610.0,1.0,0,3,Tier 2,141746,0.3811354697613714,0,Excellent,Medium,Adult
CUST01120,44,111463.0,Self-Employed,724.0,0,53148.0,0.81,1,4,Tier 1,143025,0.4768219050267802,1,Good,High,Adult
CUST01121,41,21467.0,Salaried,759.0,3,14396.0,0.67,1,0,Tier 3,42240,0.6706107048027204,1,Excellent,Low,Adult
CUST01122,37,23690.0,Salaried,720.0,1,12539.0,0.82,1,3,Tier 3,30603,0.5292950612072604,1,Good,Low,Adult
CUST01123,33,130133.0,Self-Employed,712.0,1,32636.0,0.74,0,0,Tier 2,169457,0.2507895768175636,1,Good,High,Adult
CUST01124,33,27506.0,Salaried,597.0,0,11905.0,0.5,1,1,Tier 2,28800,0.4328146586199374,1,Fair,Low,Adult
CUST01125,36,47245.0,Salaried,602.0,3,32330.0,0.7,0,1,Tier 2,60251,0.6843052174833316,1,Fair,Medium,Adult
CUST01126,43,78414.0,Self-Employed,667.0,2,20913.0,0.74,0,1,Tier 3,102569,0.2666998240110184,1,Fair,Medium,Adult
CUST01127,36,103703.0,Self-Employed,774.0,2,60984.0,1.0,0,1,Tier 1,259257,0.5880639904342208,0,Excellent,High,Adult
CUST01128,48,23755.0,Salaried,774.0,2,9939.0,0.82,0,0,Tier 2,54144,0.4183961271311303,1,Excellent,Low,Adult
CUST01129,44,42252.0,Self-Employed,741.0,2,27972.0,0.72,1,2,Tier 1,51434,0.6620278330019881,1,Excellent,Medium,Adult
CUST01130,38,91143.0,Self-Employed,649.0,0,47655.0,0.86,0,2,Tier 1,126971,0.522859682038116,1,Fair,High,Adult
CUST01131,42,69456.0,Self-Employed,743.0,2,22796.0,0.82,1,2,Tier 3,89769,0.3282077862243722,1,Excellent,Medium,Adult
CUST01132,40,61833.0,Self-Employed,573.0,1,42949.0,0.6,1,0,Tier 1,69751,0.6945967363705464,1,Poor,Medium,Adult
CUST01133,40,36588.0,Self-Employed,827.0,2,13060.0,0.81,1,0,Tier 3,78398,0.3569476331037499,1,Excellent,Low,Adult
CUST01134,40,38238.0,Salaried,735.0,0,12859.0,0.99,0,0,Tier 3,57002,0.3362885088132225,0,Good,Low,Adult
CUST01135,23,47571.0,Salaried,748.0,2,12025.0,0.83,1,1,Tier 1,61770,0.2527800550755713,1,Excellent,Medium,Young
CUST01136,22,75808.0,Self-Employed,675.0,1,19714.0,0.78,2,2,Tier 2,89600,0.2600517095821021,1,Good,Medium,Young
CUST01137,30,49538.0,Self-Employed,812.0,3,25589.0,0.92,0,2,Tier 2,118599,0.51655294925108,0,Excellent,Medium,Adult
CUST01138,41,51795.0,Salaried,767.0,1,14640.0,0.89,0,0,Tier 1,122580,0.282652765710976,1,Excellent,Medium,Adult
CUST01139,33,50563.0,Salaried,900.0,2,22489.0,0.86,1,2,Tier 2,111081,0.4447718687577873,1,Excellent,Medium,Adult
CUST01140,21,80511.0,Self-Employed,675.0,1,21269.0,0.88,0,0,Tier 3,113527,0.2641750816658593,1,Good,High,Young
CUST01141,30,92728.0,Self-Employed,652.0,0,43029.0,0.57,1,0,Tier 3,102090,0.4640345958070917,1,Fair,High,Adult
CUST01142,38,35250.0,Salaried,748.0,3,9214.0,0.67,1,0,Tier 2,41395,0.2613900709219858,1,Excellent,Low,Adult
CUST01143,34,75409.0,Self-Employed,643.0,0,44528.0,0.73,1,3,Tier 2,92266,0.59048654669867,1,Fair,Medium,Adult
CUST01144,34,104463.0,Self-Employed,724.0,3,54937.0,0.78,0,1,Tier 2,139201,0.5258991221772302,1,Good,High,Adult
CUST01145,36,38736.0,Salaried,663.0,1,23878.0,0.81,0,0,Tier 1,52648,0.6164291615035109,1,Fair,Low,Adult
CUST01146,21,106941.0,Self-Employed,743.0,0,23662.0,0.71,2,2,Tier 1,121183,0.2212621913017458,1,Excellent,High,Young
CUST01147,29,15000.0,Self-Employed,636.0,2,5167.0,0.76,2,1,Tier 1,17537,0.3444666666666666,1,Fair,Low,Young
CUST01148,30,72944.0,Salaried,658.0,1,31145.0,0.67,2,1,Tier 1,80352,0.4269713753016012,1,Fair,Medium,Adult
CUST01149,39,41380.0,Salaried,700.0,2,25452.0,0.74,0,1,Tier 2,53931,0.6150797486708555,1,Good,Medium,Adult
CUST01150,21,74829.0,Salaried,721.0,0,36733.0,0.82,1,2,Tier 3,96514,0.4908925683892609,1,Good,Medium,Young
CUST01151,26,81122.0,Salaried,739.0,2,50299.0,0.87,0,3,Tier 3,114028,0.6200414190971623,1,Good,High,Young
CUST01152,23,19051.0,Self-Employed,615.0,1,6386.0,0.59,2,3,Tier 3,19832,0.3352055010235683,1,Fair,Low,Young
CUST01153,35,36716.0,Self-Employed,857.0,3,7640.0,0.93,0,1,Tier 1,88778,0.2080836692450157,0,Excellent,Low,Adult
CUST01154,22,66309.0,Self-Employed,746.0,0,32001.0,0.66,0,2,Tier 3,82765,0.4826041713794508,1,Excellent,Medium,Young
CUST01155,28,65907.0,Self-Employed,657.0,0,44351.0,0.66,0,4,Tier 3,82015,0.6729330723595369,1,Fair,Medium,Young
CUST01156,23,39566.0,Self-Employed,725.0,1,27532.0,0.9,0,2,Tier 1,56454,0.6958499721983521,0,Good,Low,Young
CUST01157,30,66102.0,Salaried,629.0,0,43039.0,0.83,1,1,Tier 2,85791,0.6510998154367492,1,Fair,Medium,Adult
CUST01158,35,43145.0,Salaried,900.0,3,15336.0,0.87,0,0,Tier 2,101120,0.3554525437478271,1,Excellent,Medium,Adult
CUST01159,37,33313.0,Salaried,701.0,3,20020.0,0.8,1,1,Tier 3,42355,0.600966589619668,1,Good,Low,Adult
CUST01160,33,90681.0,Salaried,752.0,1,28732.0,0.59,0,2,Tier 2,180260,0.3168469690453347,1,Excellent,High,Adult
CUST01161,21,84936.0,Salaried,555.0,1,40670.0,0.6,1,3,Tier 3,95385,0.4788311199020439,1,Poor,High,Young
CUST01162,31,53982.0,Self-Employed,754.0,3,15498.0,0.87,0,4,Tier 1,125866,0.2870956985661887,1,Excellent,Medium,Adult
CUST01163,27,89520.0,Self-Employed,754.0,1,60007.0,0.77,0,2,Tier 2,198570,0.6703194816800715,1,Excellent,High,Young
CUST01164,32,30334.0,Salaried,625.0,0,14603.0,0.64,0,0,Tier 1,37412,0.4814070020439111,1,Fair,Low,Adult
CUST01165,27,59176.0,Self-Employed,821.0,1,33920.0,1.0,2,1,Tier 2,133145,0.573205353521698,0,Excellent,Medium,Young
CUST01166,36,87803.0,Self-Employed,685.0,2,43153.0,0.78,2,3,Tier 3,104026,0.491475234331401,1,Good,High,Adult
CUST01167,43,15000.0,Self-Employed,663.0,3,9269.0,0.66,0,0,Tier 3,18665,0.6179333333333333,1,Fair,Low,Adult
CUST01168,42,15000.0,Self-Employed,800.0,1,9475.0,1.0,0,1,Tier 2,37500,0.6316666666666667,0,Excellent,Low,Adult
CUST01169,23,68439.0,Salaried,788.0,1,27288.0,0.89,1,0,Tier 1,152819,0.3987200280541796,1,Excellent,Medium,Young
CUST01170,37,90870.0,Self-Employed,646.0,3,28515.0,0.72,1,1,Tier 1,110479,0.3137999339716077,1,Fair,High,Adult
CUST01171,38,18861.0,Self-Employed,713.0,1,10888.0,0.72,1,2,Tier 3,22946,0.5772758602407083,1,Good,Low,Adult
CUST01172,35,102040.0,Self-Employed,608.0,0,42684.0,0.59,2,0,Tier 1,106431,0.4183065464523716,1,Fair,High,Adult
CUST01173,44,83524.0,Self-Employed,736.0,2,50593.0,0.84,0,0,Tier 2,115511,0.6057300895550979,1,Good,High,Adult
CUST01174,40,87012.0,Salaried,767.0,2,59333.0,0.86,0,1,Tier 2,202745,0.681894451340045,1,Excellent,High,Adult
CUST01175,33,67712.0,Salaried,862.0,2,30062.0,0.92,1,1,Tier 3,154317,0.4439685727788279,0,Excellent,Medium,Adult
CUST01176,43,83590.0,Self-Employed,759.0,3,47095.0,0.91,0,2,Tier 1,199152,0.563404713482474,0,Excellent,High,Adult
CUST01177,47,25349.0,Salaried,868.0,2,12843.0,0.99,0,2,Tier 2,63112,0.5066472050179495,0,Excellent,Low,Adult
CUST01178,30,123382.0,Self-Employed,829.0,3,64727.125,0.81,0,2,Tier 1,279521,0.5246075197354557,1,Excellent,High,Adult
CUST01179,21,90194.0,Self-Employed,744.0,1,24180.0,0.85,1,2,Tier 2,118682,0.2680887863937734,1,Excellent,High,Young
CUST01180,42,45614.0,Salaried,900.0,0,13558.0,0.92,0,1,Tier 1,109232,0.2972333055640812,0,Excellent,Medium,Adult
CUST01181,38,74451.0,Self-Employed,693.0,1,16857.0,0.81,0,1,Tier 1,101316,0.2264173751863641,1,Good,Medium,Adult
CUST01182,21,88927.0,Self-Employed,833.0,1,22258.0,0.94,1,2,Tier 3,204875,0.2502951859390286,0,Excellent,High,Young
CUST01183,36,53323.0,Salaried,628.0,1,14521.0,0.76,0,1,Tier 1,70483,0.2723215122930068,1,Fair,Medium,Adult
CUST01184,29,32935.0,Salaried,737.0,1,22178.0,0.84,1,0,Tier 3,42961,0.6733869743434037,1,Good,Low,Young
CUST01185,43,32302.0,Self-Employed,687.0,0,10833.0,0.79,1,1,Tier 1,40844,0.335366231193115,1,Good,Low,Adult
CUST01186,34,67749.0,Self-Employed,623.0,1,31761.0,0.83,1,1,Tier 1,88104,0.4688039675862374,1,Fair,Medium,Adult
CUST01187,26,85076.0,Self-Employed,816.0,2,36926.0,0.84,2,2,Tier 2,174496,0.4340354506558841,1,Excellent,High,Young
CUST01188,29,75660.0,Salaried,729.0,1,31229.0,0.82,0,4,Tier 2,103221,0.4127544277028813,1,Good,Medium,Young
CUST01189,58,63061.0,Salaried,659.0,1,37955.0,0.67,0,0,Tier 3,78950,0.6018775471368992,1,Fair,Medium,Senior
CUST01190,27,74562.0,Self-Employed,699.0,3,20163.0,0.79,1,1,Tier 1,94544,0.2704192484107185,1,Good,Medium,Young
CUST01191,50,102319.0,Self-Employed,718.0,1,64727.125,0.94,1,4,Tier 2,141449,0.6326012275334981,0,Good,High,Senior
CUST01192,35,62891.0,Salaried,681.0,1,24398.0,0.83,2,2,Tier 1,76694,0.3879410408484521,1,Good,Medium,Adult
CUST01193,46,67930.0,Salaried,504.5,1,35052.0,0.53,2,3,Tier 2,67933,0.5160017665243634,1,Poor,Medium,Adult
CUST01194,43,68567.0,Salaried,725.0,2,37898.0,0.87,0,0,Tier 3,96078,0.5527148628348915,1,Good,Medium,Adult
CUST01195,28,20195.0,Salaried,731.0,0,12970.0,0.8,2,4,Tier 2,24249,0.6422381777667739,1,Good,Low,Young
CUST01196,26,58263.0,Salaried,716.0,0,13103.0,0.85,0,5,Tier 3,80632,0.2248940150695982,1,Good,Medium,Young
CUST01197,36,38837.0,Salaried,799.0,1,26842.0,0.86,0,0,Tier 1,90102,0.6911450420990293,1,Excellent,Low,Adult
CUST01198,29,67204.0,Self-Employed,662.0,1,42023.0,0.71,1,2,Tier 2,81350,0.6253050413665853,1,Fair,Medium,Young
CUST01199,42,87733.0,Self-Employed,707.0,3,47942.0,0.75,0,1,Tier 3,115262,0.5464534439720515,1,Good,High,Adult
CUST01200,36,39725.0,Salaried,761.0,2,12645.0,0.86,0,2,Tier 3,92345,0.318313404657017,1,Excellent,Low,Adult
CUST01201,38,47182.0,Self-Employed,765.0,2,32060.0,0.95,0,3,Tier 2,115016,0.6794964181255564,0,Excellent,Medium,Adult
CUST01202,31,130640.625,Self-Employed,794.0,3,42002.0,0.72,1,1,Tier 1,265489,0.3215079535940677,1,Excellent,High,Adult
CUST01203,50,32406.0,Salaried,706.0,3,7168.0,0.83,1,3,Tier 3,41976,0.221193606122323,1,Good,Low,Senior
CUST01204,38,81339.0,Self-Employed,690.0,2,22377.0,0.67,2,0,Tier 2,89860,0.2751078818279054,1,Good,High,Adult
CUST01205,41,18158.0,Salaried,769.0,3,3926.0,0.8,1,0,Tier 2,38534,0.21621323934354,1,Excellent,Low,Adult
CUST01206,35,46541.0,Salaried,729.0,2,18188.0,0.63,3,2,Tier 2,46581,0.3907952128231022,1,Good,Medium,Adult
CUST01207,40,46756.0,Self-Employed,677.0,3,20666.0,0.65,0,3,Tier 3,57935,0.4419967490803319,1,Good,Medium,Adult
CUST01208,40,55659.0,Salaried,746.0,3,14694.0,0.75,1,1,Tier 3,68955,0.264000431197111,1,Excellent,Medium,Adult
CUST01209,47,62349.0,Salaried,666.0,0,34684.0,0.61,2,0,Tier 2,65882,0.5562879917881602,1,Fair,Medium,Adult
CUST01210,48,50032.0,Self-Employed,699.0,2,21996.0,0.83,0,3,Tier 1,68480,0.4396386312759833,1,Good,Medium,Adult
CUST01211,39,72621.0,Self-Employed,661.0,1,18335.0,0.91,0,1,Tier 3,104042,0.2524751793558337,0,Fair,Medium,Adult
CUST01212,40,99925.0,Self-Employed,814.0,1,37640.0,0.85,1,3,Tier 1,217983,0.3766825118839129,1,Excellent,High,Adult
CUST01213,41,52868.0,Salaried,766.0,2,29496.0,0.77,0,0,Tier 3,117105,0.5579178330937429,1,Excellent,Medium,Adult
CUST01214,42,94757.0,Salaried,543.0,0,31461.0,0.74,0,1,Tier 3,123672,0.3320176873476366,1,Poor,High,Adult
CUST01215,24,43297.0,Salaried,709.0,3,17225.0,0.81,2,2,Tier 3,52409,0.397833568145599,1,Good,Medium,Young
CUST01216,21,116676.0,Self-Employed,609.0,0,55623.0,0.77,2,0,Tier 2,137304,0.4767304329939319,1,Fair,High,Young
CUST01217,36,37433.0,Salaried,703.0,2,18133.0,0.9,1,1,Tier 3,50439,0.4844121497074773,0,Good,Low,Adult
CUST01218,35,43606.0,Self-Employed,734.0,2,15402.0,0.66,1,2,Tier 1,50945,0.3532082740907215,1,Good,Medium,Adult
CUST01219,30,41366.0,Salaried,683.0,3,27436.0,0.75,0,2,Tier 3,54443,0.6632500120872213,1,Good,Medium,Adult
CUST01220,21,40747.0,Salaried,694.0,1,25892.0,0.82,0,2,Tier 3,55736,0.6354332834319091,1,Good,Medium,Young
CUST01221,42,84602.0,Self-Employed,735.0,0,26943.0,0.92,0,1,Tier 1,121964,0.3184676485189475,0,Good,High,Adult
CUST01222,36,71790.0,Self-Employed,578.0,0,25685.0,0.64,3,1,Tier 2,72132,0.3577796350466639,1,Poor,Medium,Adult
CUST01223,48,33613.0,Salaried,812.0,3,17953.0,0.96,1,3,Tier 3,78307,0.5341088269419569,0,Excellent,Low,Adult
CUST01224,37,103563.0,Self-Employed,699.0,3,64727.125,0.67,1,1,Tier 3,122055,0.6250024139895523,1,Good,High,Adult
CUST01225,42,56651.0,Salaried,597.0,3,38434.0,0.64,0,1,Tier 1,69642,0.6784346260436709,1,Fair,Medium,Adult
CUST01226,37,59298.0,Salaried,807.0,0,13710.0,0.96,0,2,Tier 1,145605,0.2312050996660933,0,Excellent,Medium,Adult
CUST01227,45,53737.0,Salaried,602.0,3,33192.0,0.82,3,1,Tier 2,61381,0.6176749725515008,1,Fair,Medium,Adult
CUST01228,33,44381.0,Salaried,688.0,2,11071.0,0.66,1,1,Tier 2,51965,0.2494535950068723,1,Good,Medium,Adult
CUST01229,29,18797.0,Salaried,889.0,2,9954.0,0.99,0,2,Tier 1,46681,0.5295525881789648,0,Excellent,Low,Young
CUST01230,28,60290.0,Self-Employed,728.0,0,17587.0,0.7,1,4,Tier 1,72450,0.2917067507049262,1,Good,Medium,Young
CUST01231,31,51382.0,Salaried,504.5,2,33429.0,0.61,1,1,Tier 2,58213,0.650597485500759,1,Poor,Medium,Adult
CUST01232,30,82633.0,Self-Employed,827.0,3,26022.0,0.67,1,3,Tier 3,162020,0.3149105079084627,1,Excellent,High,Adult
CUST01233,33,73500.0,Salaried,713.0,1,23783.0,0.8,1,4,Tier 3,93490,0.323578231292517,1,Good,Medium,Adult
CUST01234,32,37765.0,Salaried,738.0,2,16883.0,0.91,1,2,Tier 3,51255,0.4470541506686085,0,Good,Low,Adult
CUST01235,24,81659.0,Self-Employed,698.0,2,18576.0,0.79,1,0,Tier 1,103807,0.2274825799973058,1,Good,High,Young
CUST01236,23,92516.0,Self-Employed,599.0,3,50277.0,0.9,0,4,Tier 2,131682,0.5434411345064637,0,Fair,High,Young
CUST01237,31,48376.0,Salaried,786.0,2,11554.0,0.93,0,3,Tier 2,116675,0.2388374400529188,0,Excellent,Medium,Adult
CUST01238,38,87924.0,Self-Employed,867.0,0,26548.0,0.94,0,0,Tier 2,212732,0.3019425867794914,0,Excellent,High,Adult
CUST01239,26,72693.0,Salaried,666.0,1,45630.0,0.54,3,2,Tier 3,67564,0.6277083075399282,1,Fair,Medium,Young
CUST01240,21,86828.0,Self-Employed,811.0,1,17523.0,0.9,0,0,Tier 3,205885,0.2018127792877873,0,Excellent,High,Young
CUST01241,54,75997.0,Salaried,662.0,0,40194.0,0.83,1,1,Tier 2,98446,0.5288892982617734,1,Fair,Medium,Senior
CUST01242,43,51545.0,Salaried,525.0,2,15214.0,0.6,0,1,Tier 3,61962,0.2951595693083713,1,Poor,Medium,Adult
CUST01243,36,46368.0,Self-Employed,738.0,2,27379.0,0.82,1,2,Tier 3,59869,0.5904718771566597,1,Good,Medium,Adult
CUST01244,31,65227.0,Salaried,750.0,2,14149.0,0.97,2,1,Tier 3,86524,0.2169193738789151,0,Excellent,Medium,Adult
CUST01245,21,72718.0,Self-Employed,780.0,2,43498.0,0.96,0,3,Tier 2,178306,0.5981737671553123,0,Excellent,Medium,Young
CUST01246,33,74360.0,Salaried,802.0,2,19417.0,0.79,2,2,Tier 3,147520,0.2611215707369553,1,Excellent,Medium,Adult
CUST01247,26,43987.0,Salaried,568.0,3,28016.0,0.7,1,1,Tier 3,52770,0.6369154522927228,1,Poor,Medium,Young
CUST01248,26,80082.0,Self-Employed,668.0,0,45181.0,0.77,1,2,Tier 1,100365,0.5641842111835369,1,Fair,High,Young
CUST01249,22,15000.0,Self-Employed,819.0,2,6218.0,0.89,2,0,Tier 3,31602,0.4145333333333333,1,Excellent,Low,Young
CUST01250,36,68628.0,Salaried,615.0,3,36221.0,0.6,2,4,Tier 2,71904,0.5277874919857783,1,Fair,Medium,Adult
CUST01251,43,41299.0,Salaried,601.0,2,27265.0,0.66,1,1,Tier 2,48196,0.6601854766459236,1,Fair,Medium,Adult
CUST01252,37,69355.0,Salaried,874.0,2,17786.0,1.0,0,1,Tier 3,173387,0.256448705933242,0,Excellent,Medium,Adult
CUST01253,26,99158.0,Self-Employed,731.0,1,35998.0,0.81,1,1,Tier 1,127092,0.3630367696000323,1,Good,High,Young
CUST01254,43,55473.0,Salaried,807.0,3,35328.0,0.96,0,0,Tier 2,135990,0.6368503596344167,0,Excellent,Medium,Adult
CUST01255,47,75095.0,Salaried,820.0,3,46856.0,0.88,0,2,Tier 2,176391,0.6239563219921432,1,Excellent,Medium,Adult
CUST01256,25,15000.0,Salaried,708.0,0,4390.0,0.65,1,1,Tier 1,17442,0.2926666666666667,1,Good,Low,Young
CUST01257,31,81698.0,Self-Employed,725.0,0,31106.0,0.68,0,1,Tier 3,102821,0.3807437146564175,1,Good,High,Adult
CUST01258,33,130640.625,Self-Employed,828.0,3,50649.0,0.93,2,3,Tier 2,335123,0.387697165410836,0,Excellent,High,Adult
CUST01259,44,66449.0,Self-Employed,798.0,1,23763.0,0.89,1,2,Tier 3,148764,0.3576126051558338,1,Excellent,Medium,Adult
CUST01260,35,65312.0,Self-Employed,808.0,0,24935.0,0.9,0,2,Tier 1,154975,0.3817828270455659,0,Excellent,Medium,Adult
CUST01261,34,69993.0,Salaried,790.0,3,31476.0,0.78,1,3,Tier 3,146871,0.4497021130684497,1,Excellent,Medium,Adult
CUST01262,29,36426.0,Self-Employed,630.0,0,11439.0,0.6,2,0,Tier 2,38119,0.3140339318069511,1,Fair,Low,Young
CUST01263,39,49322.0,Self-Employed,665.0,2,33224.0,0.69,0,1,Tier 3,62408,0.6736142086695592,1,Fair,Medium,Adult
CUST01264,33,46700.0,Self-Employed,667.0,2,12514.0,0.63,1,3,Tier 1,53751,0.26796573875803,1,Fair,Medium,Adult
CUST01265,42,44358.0,Salaried,669.0,3,30891.0,0.86,0,0,Tier 2,61863,0.6964020018936832,1,Fair,Medium,Adult
CUST01266,34,72432.0,Salaried,780.0,0,26011.0,1.0,1,0,Tier 1,172026,0.3591092334879611,0,Excellent,Medium,Adult
CUST01267,39,48998.0,Salaried,837.0,3,11921.0,1.0,0,6,Tier 3,122495,0.2432956447201926,0,Excellent,Medium,Adult
CUST01268,28,40627.0,Self-Employed,772.0,2,26939.0,0.79,0,3,Tier 1,90792,0.6630812021562016,1,Excellent,Medium,Young
CUST01269,24,67313.0,Salaried,806.0,1,21904.0,0.97,1,6,Tier 2,157028,0.3254051966187809,0,Excellent,Medium,Young
CUST01270,40,72869.0,Self-Employed,683.0,2,28746.0,0.73,1,2,Tier 1,88847,0.3944887400677929,1,Good,Medium,Adult
CUST01271,21,56614.0,Salaried,623.0,0,18520.0,0.68,1,0,Tier 2,67256,0.3271275656198114,1,Fair,Medium,Young
CUST01272,29,85631.0,Self-Employed,733.0,3,26197.0,0.82,0,0,Tier 1,116909,0.3059289276079924,1,Good,High,Young
CUST01273,24,15000.0,Self-Employed,661.0,2,4027.0,0.9,2,1,Tier 1,19090,0.2684666666666667,0,Fair,Low,Young
CUST01274,39,49076.0,Salaried,734.0,2,10442.0,0.89,0,0,Tier 3,69667,0.2127720270600701,1,Good,Medium,Adult
CUST01275,31,77448.0,Self-Employed,723.0,2,19217.0,0.87,0,2,Tier 1,108737,0.2481277760561925,1,Good,Medium,Adult
CUST01276,25,55963.0,Salaried,734.0,0,34498.0,0.73,1,1,Tier 3,68595,0.6164430069867591,1,Good,Medium,Young
CUST01277,42,49211.0,Self-Employed,802.0,3,25668.0,0.87,0,1,Tier 3,114844,0.5215907012659771,1,Excellent,Medium,Adult
CUST01278,35,37188.0,Salaried,591.0,0,10030.0,0.87,1,0,Tier 1,49281,0.2697106593524793,1,Fair,Low,Adult
CUST01279,33,71866.0,Salaried,780.0,3,44552.0,0.9,0,2,Tier 1,171079,0.6199315392536109,0,Excellent,Medium,Adult
CUST01280,36,28122.0,Salaried,690.0,2,6998.0,0.95,0,2,Tier 1,41052,0.2488443211720361,0,Good,Low,Adult
CUST01281,26,41879.0,Salaried,762.0,3,26148.0,0.87,1,4,Tier 3,92685,0.6243702094128322,1,Excellent,Medium,Young
CUST01282,49,44120.0,Salaried,660.0,2,25279.0,0.61,2,1,Tier 2,46722,0.5729601087941977,1,Fair,Medium,Adult
CUST01283,41,71525.0,Self-Employed,736.0,2,20866.0,0.93,0,1,Tier 1,103471,0.2917301642782244,0,Good,Medium,Adult
CUST01284,37,47034.0,Salaried,757.0,0,24736.0,0.83,0,2,Tier 2,107575,0.5259174214398095,1,Excellent,Medium,Adult
CUST01285,45,40860.0,Salaried,738.0,3,16383.0,0.69,0,2,Tier 3,51691,0.4009544787077826,1,Good,Medium,Adult
CUST01286,44,20326.0,Salaried,696.0,2,10706.0,0.89,0,3,Tier 2,28764,0.5267145527895306,1,Good,Low,Adult
CUST01287,27,82435.0,Self-Employed,618.0,2,30178.0,0.6,1,0,Tier 1,92668,0.3660823679262449,1,Fair,High,Young
CUST01288,33,57506.0,Salaried,650.0,1,28038.0,0.69,0,0,Tier 3,73026,0.4875665147984558,1,Fair,Medium,Adult
CUST01289,52,15000.0,Salaried,715.0,0,8628.0,0.78,2,4,Tier 1,17727,0.5752,1,Good,Low,Senior
CUST01290,48,38169.0,Self-Employed,820.0,2,9619.0,1.0,1,2,Tier 1,90651,0.252010794099924,0,Excellent,Low,Adult
