age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,spend_to_income_ratio,missed_payment_flag,credit_category,income_category,age_bucket,recommended_credit_limit
37,88238.0,Salaried,720.0,1,19022.0,0.83,0,1,Tier 2,0.215576056,1,Good,High,Adult,120827
38,88951.0,Self-Employed,695.0,1,46317.0,0.72,1,0,Tier 3,0.520702409,1,Good,High,Adult,108058
30,92728.0,Self-Employed,652.0,0,43029.0,0.57,1,0,Tier 3,0.464034596,1,Fair,High,Adult,102090
31,66371.0,Self-Employed,644.0,3,22802.0,0.74,1,1,Tier 1,0.34355366,1,Fair,Medium,Adult,81667
33,80535.0,Self-Employed,774.0,2,29862.0,0.75,0,0,Tier 1,0.370795306,1,Excellent,High,Adult,176038
28,30540.0,Salaried,878.0,3,14127.0,1.0,1,3,Tier 2,0.462573674,0,Excellent,Low,Young,72532
44,93494.0,Self-Employed,750.0,2,36129.0,0.81,1,3,Tier 1,0.386431215,1,Excellent,High,Adult,119874
40,36588.0,Self-Employed,827.0,2,13060.0,0.81,1,0,Tier 3,0.356947633,1,Excellent,Low,Adult,78398
34,32533.0,Salaried,747.0,1,17522.0,0.96,0,2,Tier 2,0.538591584,0,Excellent,Low,Adult,47905
31,42057.0,Self-Employed,589.0,0,22599.0,0.53,5,3,Tier 3,0.537342178,1,Fair,Medium,Adult,32559
38,58576.0,Self-Employed,779.0,0,32237.0,0.83,0,2,Tier 2,0.550344851,1,Excellent,Medium,Adult,134213
46,64401.0,Self-Employed,814.0,1,20577.0,0.93,0,3,Tier 1,0.319513672,0,Excellent,Medium,Adult,154969
36,34578.0,Salaried,766.0,0,16666.0,0.7,0,1,Tier 2,0.481982764,1,Excellent,Low,Adult,73265
24,119434.0,Self-Employed,690.0,0,64727.125,0.84,1,2,Tier 2,0.541948901,1,Good,High,Young,156148
39,67003.0,Self-Employed,806.0,2,35725.0,0.79,0,2,Tier 1,0.533185081,1,Excellent,Medium,Adult,150041
34,90755.0,Self-Employed,681.0,2,61402.0,0.92,0,0,Tier 2,0.676568784,0,Good,High,Adult,130561
38,69750.0,Salaried,702.0,2,24701.0,0.9,0,1,Tier 3,0.354136201,0,Good,Medium,Adult,99315
21,110436.0,Self-Employed,792.0,1,38245.0,0.81,0,2,Tier 2,0.346309175,1,Excellent,High,Young,250531
43,130640.625,Self-Employed,633.0,1,64727.125,0.63,2,1,Tier 1,0.495459395,1,Fair,High,Adult,153934
49,76575.0,Salaried,900.0,3,48776.0,0.92,0,4,Tier 1,0.636970291,0,Excellent,Medium,Adult,183849
32,60093.0,Salaried,735.0,1,24172.0,0.7,0,1,Tier 2,0.40224319,1,Good,Medium,Adult,76760
31,39373.0,Salaried,648.0,0,14203.0,0.68,1,0,Tier 1,0.360729434,1,Fair,Low,Adult,46586
38,88824.0,Salaried,727.0,2,22730.0,0.65,1,1,Tier 2,0.255899306,1,Good,High,Adult,103330
44,130640.625,Self-Employed,795.0,1,42331.0,0.86,0,1,Tier 1,0.324026313,1,Excellent,High,Adult,314312
29,33261.0,Salaried,825.0,1,17742.0,0.95,1,0,Tier 1,0.533417516,0,Excellent,Low,Young,77069
30,96778.0,Self-Employed,791.0,0,43396.0,0.89,1,2,Tier 2,0.448407696,1,Excellent,High,Adult,216392
39,56921.0,Salaried,732.0,0,18514.0,0.91,0,0,Tier 1,0.325257813,0,Good,Medium,Adult,81452
32,48273.0,Salaried,758.0,1,32195.0,0.87,0,0,Tier 3,0.666935968,1,Excellent,Medium,Adult,112621
34,26218.0,Salaried,884.0,3,11379.0,1.0,0,4,Tier 1,0.434014799,0,Excellent,Low,Adult,65545
32,45119.0,Self-Employed,737.0,2,24563.0,0.81,1,0,Tier 2,0.544404796,1,Good,Medium,Adult,57957
28,49991.0,Self-Employed,604.0,0,30926.0,0.63,0,1,Tier 1,0.618631354,1,Fair,Medium,Young,60934
27,38772.0,Self-Employed,828.0,0,20300.0,0.84,0,1,Tier 3,0.523573713,1,Excellent,Low,Young,89313
49,130640.625,Self-Employed,599.0,0,46871.0,0.69,1,1,Tier 2,0.358778137,1,Fair,High,Adult,178316
30,64122.0,Self-Employed,809.0,3,23762.0,1.0,0,1,Tier 2,0.370574842,0,Excellent,Medium,Adult,160304
48,45025.0,Self-Employed,862.0,2,12188.0,1.0,0,1,Tier 2,0.270694059,0,Excellent,Medium,Adult,112563
42,15000.0,Self-Employed,698.0,3,8418.0,0.86,0,1,Tier 3,0.5612,1,Good,Low,Adult,20912
36,38270.0,Self-Employed,789.0,1,16954.0,0.93,0,1,Tier 2,0.443010191,0,Excellent,Low,Adult,92328
29,52690.0,Self-Employed,613.0,2,27763.0,0.7,2,2,Tier 3,0.526912128,1,Fair,Medium,Young,59221
39,71521.0,Salaried,752.0,1,16504.0,1.0,0,2,Tier 3,0.2307574,0,Excellent,Medium,Adult,178802
32,58175.0,Salaried,601.0,2,35531.0,0.68,0,1,Tier 3,0.610760636,1,Fair,Medium,Adult,73111
36,47245.0,Salaried,602.0,3,32330.0,0.7,0,1,Tier 2,0.684305217,1,Fair,Medium,Adult,60251
35,50443.0,Salaried,665.0,3,20389.0,0.85,0,2,Tier 3,0.404198799,1,Fair,Medium,Adult,70086
45,47722.0,Salaried,685.0,1,25567.0,0.79,3,1,Tier 3,0.535748711,1,Good,Medium,Adult,53470
35,60857.0,Salaried,717.0,0,24209.0,0.72,0,0,Tier 1,0.397801403,1,Good,Medium,Adult,78396
38,39842.0,Salaried,828.0,1,26037.0,1.0,0,2,Tier 2,0.65350635,0,Excellent,Low,Adult,99605
26,96393.0,Self-Employed,679.0,3,34161.0,0.58,0,0,Tier 2,0.354392954,1,Good,High,Young,114140
29,40623.0,Self-Employed,782.0,2,16195.0,0.78,0,1,Tier 3,0.39866578,1,Excellent,Medium,Young,90362
29,36844.0,Salaried,822.0,0,22428.0,0.94,0,2,Tier 1,0.608728694,0,Excellent,Low,Young,89458
36,44832.0,Self-Employed,752.0,0,21942.0,0.94,0,2,Tier 3,0.489427195,0,Excellent,Medium,Adult,108773
21,55773.0,Self-Employed,735.0,3,27466.0,0.79,2,1,Tier 3,0.49246051,1,Good,Medium,Young,66505
37,57547.0,Self-Employed,776.0,3,29207.0,0.87,0,1,Tier 2,0.507532973,1,Excellent,Medium,Adult,134385
21,61296.0,Salaried,774.0,3,20304.0,0.79,2,2,Tier 2,0.331245106,1,Excellent,Medium,Young,121535
32,15000.0,Salaried,540.0,1,10084.0,0.67,1,3,Tier 2,0.672266667,1,Poor,Low,Adult,17634
21,42687.0,Salaried,654.0,3,18662.0,0.96,0,1,Tier 1,0.43718228,0,Fair,Medium,Young,62712
36,49491.0,Salaried,775.0,1,34521.0,0.81,0,4,Tier 2,0.697520761,1,Excellent,Medium,Adult,112034
34,69708.0,Salaried,815.0,0,46938.0,0.87,1,2,Tier 3,0.673351696,1,Excellent,Medium,Adult,153868
30,33799.0,Salaried,702.0,0,16292.0,0.66,1,0,Tier 2,0.482026095,1,Good,Low,Adult,39588
22,74357.0,Salaried,618.0,3,48627.0,0.71,2,1,Tier 1,0.653966674,1,Fair,Medium,Young,84254
41,56835.0,Salaried,794.0,3,31910.0,0.62,2,1,Tier 3,0.561449811,1,Excellent,Medium,Adult,101106
36,65655.0,Salaried,866.0,1,44891.0,1.0,0,3,Tier 2,0.683740766,0,Excellent,Medium,Adult,164137
33,93840.0,Self-Employed,658.0,0,48877.0,0.77,0,2,Tier 3,0.520854646,1,Fair,High,Adult,124634
35,74962.0,Self-Employed,663.0,3,34726.0,0.84,0,0,Tier 2,0.463248046,1,Fair,Medium,Adult,103704
34,76817.0,Self-Employed,850.0,1,28124.0,1.0,0,0,Tier 2,0.366116875,0,Excellent,Medium,Adult,192041
38,55378.0,Self-Employed,762.0,1,24063.0,0.79,0,2,Tier 2,0.434522735,1,Excellent,Medium,Adult,124199
46,65086.0,Salaried,654.0,3,22603.0,0.64,1,0,Tier 2,0.347278985,1,Fair,Medium,Adult,74976
30,41442.0,Self-Employed,782.0,2,24248.0,0.9,0,2,Tier 1,0.585106896,0,Excellent,Medium,Adult,98319
35,91023.0,Self-Employed,900.0,1,28085.0,1.0,0,1,Tier 1,0.308548389,0,Excellent,High,Adult,227556
36,24331.0,Salaried,670.0,0,8988.0,0.68,0,2,Tier 3,0.369405285,1,Good,Low,Adult,30679
27,38416.0,Salaried,702.0,1,12197.0,0.67,0,1,Tier 3,0.317497918,1,Good,Low,Young,48177
39,101038.0,Self-Employed,760.0,0,39130.0,0.82,3,1,Tier 1,0.387280033,1,Excellent,High,Adult,191952
23,47571.0,Salaried,748.0,2,12025.0,0.83,1,1,Tier 1,0.252780055,1,Excellent,Medium,Young,61770
26,35632.0,Self-Employed,810.0,0,16903.0,1.0,1,0,Tier 1,0.474376965,0,Excellent,Low,Young,84625
39,29579.0,Self-Employed,707.0,2,18348.0,0.74,0,5,Tier 1,0.620304946,1,Good,Low,Adult,38556
35,46893.0,Self-Employed,763.0,1,23536.0,0.88,1,1,Tier 2,0.5019086,1,Excellent,Medium,Adult,104599
38,53974.0,Salaried,757.0,0,17878.0,0.94,0,1,Tier 2,0.331233557,0,Excellent,Medium,Adult,130819
33,62513.0,Salaried,651.0,3,21279.0,0.73,0,4,Tier 1,0.340393198,1,Fair,Medium,Adult,80995
38,53878.0,Salaried,725.0,0,26404.0,0.85,0,1,Tier 1,0.490070159,1,Good,Medium,Adult,74819
38,96297.0,Self-Employed,769.0,3,64727.125,0.98,0,2,Tier 3,0.672161386,0,Excellent,High,Adult,238031
24,38157.0,Self-Employed,677.0,3,8047.0,0.68,2,3,Tier 1,0.210891842,1,Good,Low,Young,42329
41,53708.0,Salaried,725.0,1,37575.0,0.89,2,1,Tier 1,0.699616444,1,Good,Medium,Adult,68052
32,104466.0,Self-Employed,742.0,0,30340.0,0.8,0,0,Tier 2,0.290429422,1,Excellent,High,Adult,140659
40,52508.0,Salaried,714.0,2,29865.0,0.98,0,0,Tier 3,0.568770473,0,Good,Medium,Adult,78017
44,87191.0,Self-Employed,709.0,0,46957.0,0.87,1,2,Tier 1,0.538553291,1,Good,High,Adult,115645
24,72909.0,Self-Employed,708.0,0,45479.0,0.76,0,3,Tier 2,0.623777586,1,Good,Medium,Young,96167
32,83767.0,Self-Employed,824.0,3,40752.0,0.74,1,1,Tier 3,0.486492294,1,Excellent,High,Adult,171801
29,76935.0,Salaried,730.0,1,34547.0,0.8,1,0,Tier 3,0.449041399,1,Good,Medium,Young,97875
36,36090.0,Salaried,651.0,2,11427.0,0.52,0,3,Tier 2,0.316625104,1,Fair,Low,Adult,41175
38,67345.0,Salaried,740.0,3,15498.0,0.8,0,2,Tier 2,0.230128443,1,Excellent,Medium,Adult,90690
41,44068.0,Self-Employed,708.0,3,25304.0,0.77,0,2,Tier 2,0.574203504,1,Good,Medium,Adult,58616
29,50986.0,Salaried,781.0,1,16798.0,0.83,1,1,Tier 1,0.32946299,1,Excellent,Medium,Young,110325
22,58027.0,Self-Employed,667.0,2,23053.0,0.56,3,3,Tier 1,0.397280576,1,Fair,Medium,Young,54869
41,58617.0,Salaried,665.0,2,34518.0,0.69,3,2,Tier 1,0.588873535,1,Fair,Medium,Adult,61276
47,55996.0,Salaried,587.0,0,31905.0,0.5,0,2,Tier 3,0.569772841,1,Fair,Medium,Adult,62793
42,40735.0,Salaried,702.0,0,18343.0,0.85,0,0,Tier 2,0.450300724,1,Good,Medium,Adult,56394
39,98335.0,Self-Employed,754.0,1,28232.0,0.94,0,2,Tier 2,0.287100219,0,Excellent,High,Adult,238350
21,95316.0,Self-Employed,794.0,2,49082.0,0.77,1,1,Tier 1,0.514939779,1,Excellent,High,Young,198500
33,60189.0,Self-Employed,755.0,3,33997.0,0.9,0,0,Tier 3,0.564837429,0,Excellent,Medium,Adult,143231
37,39749.0,Self-Employed,836.0,1,25356.0,0.9,1,3,Tier 1,0.63790284,0,Excellent,Low,Adult,89243
29,79969.0,Self-Employed,759.0,3,50293.0,0.93,0,0,Tier 3,0.628906201,0,Excellent,Medium,Young,193392
31,17500.0,Salaried,534.0,1,9592.0,0.7,0,1,Tier 3,0.548114286,1,Poor,Low,Adult,22317
45,35454.0,Salaried,778.0,0,23439.0,0.69,1,2,Tier 2,0.661110171,1,Excellent,Low,Adult,70526
41,42152.0,Salaried,719.0,2,9675.0,0.72,0,0,Tier 2,0.229526476,1,Good,Medium,Adult,54340
30,66882.0,Salaried,616.0,1,24606.0,0.81,2,4,Tier 3,0.367901678,1,Fair,Medium,Adult,80691
25,24091.0,Self-Employed,657.0,1,6847.0,0.79,1,0,Tier 2,0.284214022,1,Fair,Low,Young,30595
25,34437.0,Salaried,900.0,2,19812.0,1.0,0,0,Tier 3,0.575311438,0,Excellent,Low,Young,86092
44,60946.0,Salaried,737.0,2,31814.0,0.84,1,1,Tier 2,0.522003085,1,Good,Medium,Adult,79442
24,51531.0,Self-Employed,593.0,3,30813.0,0.47,1,1,Tier 1,0.597950748,1,Fair,Medium,Young,52909
28,19937.0,Self-Employed,743.0,3,9846.0,0.72,0,6,Tier 2,0.493855645,1,Excellent,Low,Young,25692
24,20991.0,Salaried,712.0,1,14508.0,0.82,0,1,Tier 3,0.691153351,1,Good,Low,Young,28671
42,52445.0,Salaried,611.0,2,11637.0,0.64,0,1,Tier 3,0.221889599,1,Fair,Medium,Adult,64363
32,28032.0,Self-Employed,699.0,3,18568.0,0.78,1,2,Tier 2,0.662385845,1,Good,Low,Adult,35339
28,102472.0,Self-Employed,717.0,0,34143.0,0.72,1,0,Tier 3,0.333193458,1,Good,High,Young,124819
48,75522.0,Salaried,692.0,0,48881.0,0.65,1,0,Tier 2,0.647241863,1,Good,Medium,Adult,87741
40,108961.0,Self-Employed,900.0,2,61793.0,0.9,0,3,Tier 1,0.567111168,0,Excellent,High,Adult,259115
35,49760.0,Self-Employed,720.0,2,28242.0,0.67,2,2,Tier 2,0.567564309,1,Good,Medium,Adult,54857
40,65991.0,Self-Employed,711.0,2,13880.0,0.77,0,1,Tier 1,0.210331712,1,Good,Medium,Adult,87362
33,52958.0,Salaried,732.0,2,26405.0,0.62,0,1,Tier 3,0.498602666,1,Good,Medium,Adult,64267
21,52157.0,Self-Employed,676.0,2,11319.0,0.72,1,0,Tier 3,0.21701785,1,Good,Medium,Young,63473
31,57566.0,Salaried,669.0,3,34187.0,0.63,3,3,Tier 1,0.593874857,1,Fair,Medium,Adult,57308
43,27803.0,Salaried,639.0,0,14268.0,0.76,2,2,Tier 2,0.513182031,1,Fair,Low,Adult,32482
27,67854.0,Self-Employed,668.0,0,22214.0,0.88,0,0,Tier 2,0.327379373,1,Fair,Medium,Young,95470
28,93202.0,Self-Employed,635.0,3,54978.0,0.63,0,1,Tier 1,0.589880045,1,Fair,High,Young,113681
36,52698.0,Self-Employed,611.0,3,24449.0,0.84,0,3,Tier 3,0.463945501,1,Fair,Medium,Adult,72650
46,95079.0,Salaried,818.0,2,30811.0,0.91,0,2,Tier 2,0.324056837,0,Excellent,High,Adult,226663
24,43625.0,Salaried,625.0,0,10799.0,0.63,1,1,Tier 3,0.247541547,1,Fair,Medium,Young,50055
35,68721.0,Salaried,782.0,3,16888.0,0.71,0,1,Tier 3,0.245747297,1,Excellent,Medium,Adult,147022
43,56406.0,Salaried,773.0,0,19285.0,0.75,2,1,Tier 2,0.341896252,1,Excellent,Medium,Adult,109233
42,56464.0,Salaried,822.0,0,28748.0,0.98,1,2,Tier 3,0.509138566,0,Excellent,Medium,Adult,132975
40,15000.0,Salaried,763.0,2,4321.0,0.77,0,1,Tier 2,0.288066667,1,Excellent,Low,Adult,33119
47,55753.0,Self-Employed,617.0,0,17109.0,0.88,1,2,Tier 1,0.306871379,1,Fair,Medium,Adult,74601
30,66800.0,Salaried,763.0,0,44310.0,1.0,0,0,Tier 1,0.663323353,0,Excellent,Medium,Adult,166999
21,67242.0,Salaried,731.0,3,42332.0,0.86,0,3,Tier 2,0.629547009,1,Good,Medium,Young,93595
34,47703.0,Salaried,812.0,3,14088.0,0.78,0,1,Tier 1,0.295327338,1,Excellent,Medium,Adult,106331
34,58233.0,Salaried,754.0,0,16374.0,0.78,0,1,Tier 3,0.281180774,1,Excellent,Medium,Adult,129606
27,21860.0,Self-Employed,710.0,2,7110.0,0.91,0,3,Tier 2,0.325251601,0,Good,Low,Young,31238
32,61902.0,Salaried,616.0,1,41630.0,0.67,1,4,Tier 1,0.67251462,1,Fair,Medium,Adult,73053
44,60973.0,Self-Employed,809.0,0,36068.0,0.88,0,4,Tier 3,0.591540518,1,Excellent,Medium,Adult,143452
32,64071.0,Self-Employed,699.0,1,14481.0,0.91,0,1,Tier 3,0.22601489,0,Good,Medium,Adult,91826
41,28079.0,Salaried,592.0,1,9018.0,0.66,0,0,Tier 1,0.321165284,1,Fair,Low,Adult,34998
29,80705.0,Self-Employed,715.0,3,21012.0,0.64,0,3,Tier 2,0.260355616,1,Good,High,Young,99295
32,42467.0,Salaried,789.0,3,28299.0,1.0,0,1,Tier 3,0.666376245,0,Excellent,Medium,Adult,106168
21,33294.0,Salaried,725.0,2,7240.0,0.83,0,0,Tier 1,0.217456599,1,Good,Low,Young,45700
22,108892.0,Self-Employed,736.0,2,64727.125,0.65,0,3,Tier 3,0.594415797,1,Good,High,Young,134499
40,71789.0,Self-Employed,668.0,3,39809.0,0.78,1,1,Tier 2,0.554527852,1,Fair,Medium,Adult,90537
33,67533.0,Self-Employed,684.0,3,41546.0,0.64,1,1,Tier 1,0.615195534,1,Good,Medium,Adult,77768
25,111112.0,Self-Employed,845.0,0,37866.0,0.76,0,1,Tier 2,0.340791274,1,Excellent,High,Young,244567
36,32403.0,Salaried,655.0,1,16425.0,0.68,1,3,Tier 1,0.506897509,1,Fair,Low,Adult,38378
33,53731.0,Salaried,793.0,0,13510.0,0.83,1,2,Tier 3,0.251437718,1,Excellent,Medium,Adult,116282
35,69769.0,Salaried,772.0,1,20590.0,0.86,0,1,Tier 1,0.295116742,1,Excellent,Medium,Adult,162414
41,31676.0,Self-Employed,748.0,2,10695.0,0.73,2,1,Tier 2,0.337637328,1,Excellent,Low,Adult,36304
40,46995.0,Salaried,716.0,0,21712.0,1.0,2,1,Tier 2,0.462006596,0,Good,Medium,Adult,63443
29,86320.0,Salaried,749.0,1,48960.0,0.88,0,0,Tier 1,0.567191844,1,Excellent,High,Young,121885
39,66907.0,Salaried,728.0,0,17544.0,0.96,0,1,Tier 1,0.262214716,0,Good,Medium,Adult,98579
37,62240.0,Salaried,735.0,3,18777.0,0.75,0,4,Tier 1,0.301687018,1,Good,Medium,Adult,81886
28,15000.0,Self-Employed,759.0,2,3915.0,0.84,1,2,Tier 3,0.261,1,Excellent,Low,Young,32561
32,31130.0,Salaried,806.0,2,17831.0,0.97,0,1,Tier 2,0.572791519,0,Excellent,Low,Adult,76530
34,22904.0,Self-Employed,648.0,2,12879.0,0.68,0,1,Tier 2,0.562303528,1,Fair,Low,Adult,28865
37,77297.0,Salaried,765.0,1,22719.0,0.91,1,0,Tier 3,0.293918263,0,Excellent,Medium,Adult,174591
38,15000.0,Salaried,830.0,1,7463.0,0.79,1,1,Tier 3,0.497533333,1,Excellent,Low,Adult,31640
39,60714.0,Salaried,866.0,1,24825.0,1.0,0,2,Tier 2,0.408884277,0,Excellent,Medium,Adult,151784
28,73123.0,Salaried,736.0,1,25159.0,0.74,0,4,Tier 2,0.344064111,1,Good,Medium,Young,95245
33,31588.0,Salaried,640.0,1,7045.0,0.68,2,0,Tier 2,0.223027732,1,Fair,Low,Adult,35077
28,74775.0,Self-Employed,567.0,0,45722.0,0.6,0,3,Tier 1,0.61146105,1,Poor,Medium,Young,89759
21,44242.0,Salaried,739.0,0,14011.0,0.93,1,2,Tier 3,0.316690023,0,Good,Medium,Young,60584
45,40860.0,Salaried,738.0,3,16383.0,0.69,0,2,Tier 3,0.400954479,1,Good,Medium,Adult,51691
30,78371.0,Salaried,779.0,3,18305.0,0.84,0,1,Tier 3,0.233568539,1,Excellent,Medium,Adult,179802
24,42101.0,Salaried,781.0,2,21983.0,0.78,1,4,Tier 3,0.522149118,1,Excellent,Medium,Young,88401
41,100018.0,Self-Employed,731.0,1,35375.0,0.92,0,1,Tier 2,0.353686336,0,Good,High,Adult,143992
24,81659.0,Self-Employed,698.0,2,18576.0,0.79,1,0,Tier 1,0.22748258,1,Good,High,Young,103807
57,70582.0,Salaried,775.0,2,20056.0,1.0,0,1,Tier 1,0.284151767,0,Excellent,Medium,Senior,176455
58,72625.0,Salaried,714.0,0,18352.0,0.86,0,5,Tier 1,0.252695353,1,Good,Medium,Senior,101468
44,63128.0,Self-Employed,754.0,0,24534.0,0.71,1,0,Tier 1,0.388638956,1,Excellent,Medium,Adult,127107
37,39772.0,Self-Employed,642.0,0,14557.0,0.8,2,2,Tier 3,0.366011264,1,Fair,Low,Adult,47651
42,55330.0,Salaried,752.0,0,15716.0,0.86,0,1,Tier 2,0.284041207,1,Excellent,Medium,Adult,128441
32,106428.0,Self-Employed,650.0,3,49413.0,0.71,1,0,Tier 2,0.464285714,1,Fair,High,Adult,128499
33,36871.0,Salaried,630.0,3,12521.0,0.62,0,1,Tier 1,0.339589379,1,Fair,Low,Adult,44929
41,88748.0,Self-Employed,672.0,3,25402.0,0.77,0,0,Tier 3,0.286226168,1,Good,High,Adult,118050
21,81883.0,Self-Employed,794.0,1,46683.0,0.8,0,0,Tier 2,0.57011834,1,Excellent,High,Young,184480
34,85870.0,Self-Employed,724.0,1,22101.0,0.68,0,1,Tier 1,0.257377431,1,Good,High,Adult,107931
49,41997.0,Salaried,700.0,1,16557.0,0.94,0,2,Tier 2,0.394242446,0,Good,Medium,Adult,61039
35,75126.0,Self-Employed,705.0,1,52002.0,0.65,0,0,Tier 3,0.692197109,1,Good,Medium,Adult,93221
40,82786.0,Salaried,806.0,0,33189.0,0.92,1,3,Tier 2,0.400901119,0,Excellent,High,Adult,188345
44,22929.0,Self-Employed,653.0,1,12125.0,0.75,0,1,Tier 1,0.528806315,1,Fair,Low,Adult,30041
31,27139.0,Salaried,768.0,1,13193.0,0.94,0,1,Tier 3,0.486126976,0,Excellent,Low,Adult,65707
29,53532.0,Self-Employed,743.0,1,12034.0,0.97,1,1,Tier 1,0.22480012,0,Excellent,Medium,Young,74924
37,34526.0,Salaried,618.0,2,17175.0,0.71,2,5,Tier 1,0.497451196,1,Fair,Low,Adult,39078
21,43949.0,Salaried,763.0,2,15153.0,0.9,0,2,Tier 1,0.344786002,0,Excellent,Medium,Young,104404
47,72590.0,Salaried,757.0,0,15559.0,1.0,1,0,Tier 2,0.214340818,0,Excellent,Medium,Adult,172402
42,23300.0,Salaried,789.0,2,16271.0,0.88,1,4,Tier 3,0.69832618,1,Excellent,Low,Adult,51843
36,44622.0,Salaried,631.0,2,10829.0,0.7,1,1,Tier 3,0.242682981,1,Fair,Medium,Adult,53586
37,39328.0,Salaried,781.0,3,17159.0,0.94,1,2,Tier 2,0.436304923,0,Excellent,Low,Adult,90510
36,72334.0,Self-Employed,702.0,2,39908.0,0.97,0,3,Tier 3,0.551718417,0,Good,Medium,Adult,106950
42,113085.0,Self-Employed,729.0,3,22654.0,0.71,0,3,Tier 3,0.200327188,1,Good,High,Adult,144607
30,56865.0,Salaried,792.0,1,13328.0,0.88,1,2,Tier 1,0.234379671,1,Excellent,Medium,Adult,126381
33,47809.0,Salaried,661.0,1,18919.0,0.71,1,0,Tier 2,0.395720471,1,Fair,Medium,Adult,57768
30,34355.0,Salaried,742.0,2,7556.0,0.92,0,1,Tier 1,0.219938874,0,Excellent,Low,Adult,49586
43,32524.0,Salaried,689.0,0,20092.0,0.77,0,0,Tier 2,0.617759193,1,Good,Low,Adult,43076
41,46796.0,Salaried,680.0,0,20260.0,0.74,1,0,Tier 1,0.432942987,1,Good,Medium,Adult,57477
27,105203.0,Self-Employed,538.0,3,21602.0,0.64,1,1,Tier 3,0.20533635,1,Poor,High,Young,121264
26,63516.0,Self-Employed,661.0,3,13119.0,0.78,3,2,Tier 3,0.206546382,1,Fair,Medium,Young,70484
34,107376.0,Self-Employed,678.0,2,49826.0,0.71,4,1,Tier 1,0.464032931,1,Good,High,Adult,105852
29,87893.0,Self-Employed,669.0,0,57537.0,0.88,2,2,Tier 1,0.654625511,1,Fair,High,Young,110579
25,75176.0,Self-Employed,760.0,0,50915.0,0.84,1,1,Tier 2,0.677277323,1,Excellent,Medium,Young,163197
29,41940.0,Self-Employed,761.0,0,14921.0,0.74,1,1,Tier 1,0.355770148,1,Excellent,Medium,Young,85971
31,15000.0,Self-Employed,596.0,0,3084.0,0.68,1,0,Tier 2,0.2056,1,Fair,Low,Adult,17740
25,100539.0,Salaried,677.0,3,61564.0,0.88,0,2,Tier 2,0.61233949,1,Good,High,Young,142107
36,69288.0,Self-Employed,781.0,0,27883.0,0.92,0,0,Tier 2,0.402421776,0,Excellent,Medium,Adult,166374
40,61420.0,Salaried,603.0,1,31144.0,0.61,2,3,Tier 3,0.507066102,1,Fair,Medium,Adult,65024
33,101949.0,Salaried,629.0,2,61613.0,0.73,2,0,Tier 3,0.604351195,1,Fair,High,Adult,116737
42,66447.0,Self-Employed,805.0,3,18712.0,0.84,1,1,Tier 2,0.281607898,1,Excellent,Medium,Adult,144846
38,25879.0,Salaried,724.0,2,7448.0,0.71,1,3,Tier 1,0.28780092,1,Good,Low,Adult,31277
36,47755.0,Salaried,626.0,1,10407.0,0.65,0,2,Tier 2,0.217924825,1,Fair,Medium,Adult,59165
38,58006.0,Self-Employed,542.0,0,36215.0,0.76,1,3,Tier 2,0.624331966,1,Poor,Medium,Adult,72006
28,110717.0,Self-Employed,679.0,3,31505.0,0.91,0,1,Tier 1,0.284554314,0,Good,High,Young,158211
48,81071.0,Self-Employed,745.0,1,44709.0,0.87,0,1,Tier 3,0.551479567,1,Excellent,High,Adult,113748
21,60390.0,Salaried,618.0,1,26500.0,0.64,1,0,Tier 2,0.438814373,1,Fair,Medium,Young,69812
30,79585.0,Self-Employed,793.0,1,44980.0,0.76,0,3,Tier 1,0.565181881,1,Excellent,Medium,Adult,174799
42,35077.0,Salaried,785.0,2,12692.0,0.75,1,1,Tier 2,0.36183254,1,Excellent,Low,Adult,72258
34,89090.0,Self-Employed,523.0,0,47345.0,0.52,0,0,Tier 1,0.531428892,1,Poor,High,Adult,101860
33,67783.0,Salaried,612.0,0,30823.0,0.72,1,2,Tier 1,0.454730537,1,Fair,Medium,Adult,82136
44,91740.0,Self-Employed,863.0,0,63212.0,0.87,0,3,Tier 1,0.689034227,1,Excellent,High,Adult,214350
37,15000.0,Salaried,789.0,0,10102.0,0.54,0,1,Tier 3,0.673466667,1,Excellent,Low,Adult,28845
25,73862.0,Self-Employed,621.0,2,48479.0,0.67,1,2,Tier 1,0.656345618,1,Fair,Medium,Young,86698
33,72801.0,Salaried,653.0,0,49913.0,0.84,1,3,Tier 3,0.685608714,1,Fair,Medium,Adult,94760
32,88958.0,Self-Employed,655.0,1,50210.0,0.46,1,5,Tier 3,0.564423661,1,Fair,High,Adult,90653
30,34094.0,Self-Employed,789.0,1,13606.0,0.84,2,0,Tier 1,0.399073151,1,Excellent,Low,Adult,70002
38,74929.0,Self-Employed,895.0,2,31677.0,1.0,1,3,Tier 1,0.422760213,0,Excellent,Medium,Adult,177956
35,113041.0,Salaried,630.0,3,41511.0,0.56,1,0,Tier 3,0.367220743,1,Fair,High,Adult,123675
32,46679.0,Self-Employed,847.0,2,9430.0,0.97,0,1,Tier 1,0.202018038,0,Excellent,Medium,Adult,115067
23,76386.0,Salaried,710.0,3,41313.0,0.79,2,0,Tier 3,0.540845181,1,Good,Medium,Young,90986
